"","mRNA","GO","Term","Annotated","Significant","Expected","Fisher","ontology","sig.prop"
"5335","evm.TU.chromosome_8.1766","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"5336","evm.TU.chromosome_8.1766","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"5337","evm.TU.chromosome_8.1768","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"5338","evm.TU.chromosome_8.1768","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"5339","evm.TU.chromosome_8.1917","GO:0043130","ubiquitin binding",42,2,0.32,0.03994,"Molecular Functions",0.0476190476190476
"5340","evm.TU.chromosome_8.391","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"5341","evm.TU.chromosome_8.391","GO:0008017","microtubule binding",145,4,1.09,0.02419,"Molecular Functions",0.0275862068965517
"5342","evm.TU.chromosome_8.391","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"5343","evm.TU.chromosome_8.391","GO:0008017","microtubule binding",145,4,1.09,0.02419,"Molecular Functions",0.0275862068965517
"5344","evm.TU.chromosome_8.392","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"5345","evm.TU.chromosome_8.392","GO:0008017","microtubule binding",145,4,1.09,0.02419,"Molecular Functions",0.0275862068965517
"5346","evm.TU.chromosome_8.392","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"5347","evm.TU.chromosome_8.392","GO:0008017","microtubule binding",145,4,1.09,0.02419,"Molecular Functions",0.0275862068965517
"5348","evm.TU.chromosome_8.2655","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"5349","evm.TU.chromosome_8.2655","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"5350","evm.TU.chromosome_8.1647","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"5351","evm.TU.chromosome_8.1647","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"5352","evm.TU.chromosome_8.1646","GO:0031593","polyubiquitin modification-dependent protein bindin...",60,3,0.45,0.04839,"Molecular Functions",0.05
"5353","evm.TU.chromosome_8.1645","GO:0031593","polyubiquitin modification-dependent protein bindin...",60,3,0.45,0.04839,"Molecular Functions",0.05
"5354","evm.TU.chromosome_8.1643","GO:0031593","polyubiquitin modification-dependent protein bindin...",60,3,0.45,0.04839,"Molecular Functions",0.05
"5355","evm.TU.chromosome_8.1641","GO:0031593","polyubiquitin modification-dependent protein bindin...",60,3,0.45,0.04839,"Molecular Functions",0.05
"5356","evm.TU.chromosome_8.2687","GO:0008017","microtubule binding",145,4,1.09,0.02419,"Molecular Functions",0.0275862068965517
"5357","evm.TU.chromosome_8.1530","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"5358","evm.TU.chromosome_8.1532","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"5359","evm.TU.chromosome_8.32","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"5360","evm.TU.chromosome_8.2468","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"5361","evm.TU.chromosome_8.2468","GO:0008017","microtubule binding",145,4,1.09,0.02419,"Molecular Functions",0.0275862068965517
"5362","evm.TU.chromosome_8.2469","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"5363","evm.TU.chromosome_8.2469","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"5364","evm.TU.chromosome_8.1905","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"5365","evm.TU.chromosome_8.1905","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"5366","evm.TU.chromosome_8.1128.1.5f15e72a","GO:0004181","metallocarboxypeptidase activity",32,2,0.24,0.02416,"Molecular Functions",0.0625
"5367","evm.TU.chromosome_8.1128.1.5f15e72a","GO:0004181","metallocarboxypeptidase activity",32,2,0.24,0.02416,"Molecular Functions",0.0625
"5368","evm.TU.chromosome_8.1128","GO:0004181","metallocarboxypeptidase activity",32,2,0.24,0.02416,"Molecular Functions",0.0625
"5369","evm.TU.chromosome_8.1128","GO:0004181","metallocarboxypeptidase activity",32,2,0.24,0.02416,"Molecular Functions",0.0625
"5370","evm.TU.chromosome_8.1800","GO:0005164","tumor necrosis factor receptor binding",140,4,1.06,0.0216,"Molecular Functions",0.0285714285714286
"5371","evm.TU.chromosome_8.1803","GO:0031625","ubiquitin protein ligase binding",324,7,2.44,0.01155,"Molecular Functions",0.0216049382716049
"5372","evm.TU.chromosome_8.1802","GO:0031625","ubiquitin protein ligase binding",324,7,2.44,0.01155,"Molecular Functions",0.0216049382716049
"5373","evm.TU.chromosome_8.344","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"5374","evm.TU.chromosome_8.344","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"5375","evm.TU.chromosome_8.630","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"5376","evm.TU.chromosome_8.2753","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"5377","evm.TU.chromosome_8.2753","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"5378","evm.TU.chromosome_8.2753","GO:0004386","helicase activity",274,7,2.07,0.00407,"Molecular Functions",0.0255474452554745
"5379","evm.TU.chromosome_8.1214","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"5380","evm.TU.chromosome_8.1214","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"5381","evm.TU.chromosome_8.1006","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"5382","evm.TU.chromosome_8.1006","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"5383","evm.TU.chromosome_8.1632","GO:0031593","polyubiquitin modification-dependent protein bindin...",60,3,0.45,0.04839,"Molecular Functions",0.05
"5384","evm.TU.chromosome_8.1088","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"5385","evm.TU.chromosome_8.1088.1.5f168896","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"5386","evm.TU.chromosome_8.1088.1.5f15e714","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"5387","evm.TU.chromosome_8.1312","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"5388","evm.TU.chromosome_8.2467","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"5389","evm.TU.chromosome_8.2467","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"5390","evm.TU.chromosome_8.2467.1.5f15e872","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"5391","evm.TU.chromosome_8.2467.1.5f15e872","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"5392","evm.TU.chromosome_8.2465","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"5393","evm.TU.chromosome_8.2465","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"5394","evm.TU.chromosome_8.2465","GO:0004386","helicase activity",274,7,2.07,0.00407,"Molecular Functions",0.0255474452554745
"5395","evm.TU.chromosome_8.40","GO:0008017","microtubule binding",145,4,1.09,0.02419,"Molecular Functions",0.0275862068965517
"5396","evm.TU.chromosome_8.40","GO:0005200","structural constituent of cytoskeleton",79,3,0.6,0.02189,"Molecular Functions",0.0379746835443038
"5397","evm.TU.chromosome_8.1428","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"5398","evm.TU.chromosome_8.818","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"5399","evm.TU.chromosome_8.818","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"5400","evm.TU.chromosome_8.108","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"5401","evm.TU.chromosome_8.108","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"5402","evm.TU.chromosome_8.108","GO:0004386","helicase activity",274,7,2.07,0.00407,"Molecular Functions",0.0255474452554745
"5403","evm.TU.chromosome_8.810","GO:0004252","serine-type endopeptidase activity",302,7,2.28,0.00805,"Molecular Functions",0.0231788079470199
"5404","evm.TU.chromosome_8.156","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"5405","evm.TU.chromosome_8.156","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"5406","evm.TU.chromosome_8.2061","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"5407","evm.TU.chromosome_8.2061","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"5408","evm.TU.chromosome_8.1745","GO:0005200","structural constituent of cytoskeleton",79,3,0.6,0.02189,"Molecular Functions",0.0379746835443038
"5409","evm.TU.chromosome_8.192","GO:0008017","microtubule binding",145,4,1.09,0.02419,"Molecular Functions",0.0275862068965517
"5410","evm.TU.chromosome_8.2309","GO:0004386","helicase activity",274,7,2.07,0.00407,"Molecular Functions",0.0255474452554745
"5411","evm.TU.chromosome_8.5","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"5412","evm.TU.chromosome_8.5","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"5413","evm.TU.chromosome_8.1527","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"5414","evm.TU.chromosome_8.1374","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"5415","evm.TU.chromosome_8.1374","GO:0051879","Hsp90 protein binding",20,2,0.15,0.00981,"Molecular Functions",0.1
"5416","evm.TU.chromosome_8.1374","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"5417","evm.TU.chromosome_8.2482","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"5418","evm.TU.chromosome_8.2482","GO:0008017","microtubule binding",145,4,1.09,0.02419,"Molecular Functions",0.0275862068965517
"5419","evm.TU.chromosome_8.2482","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"5420","evm.TU.chromosome_8.2482","GO:0008017","microtubule binding",145,4,1.09,0.02419,"Molecular Functions",0.0275862068965517
"5421","evm.TU.chromosome_8.2483","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"5422","evm.TU.chromosome_8.2483","GO:0008017","microtubule binding",145,4,1.09,0.02419,"Molecular Functions",0.0275862068965517
"5423","evm.TU.chromosome_8.2485","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"5424","evm.TU.chromosome_8.2485","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"5425","evm.TU.chromosome_8.1924","GO:0043130","ubiquitin binding",42,2,0.32,0.03994,"Molecular Functions",0.0476190476190476
"5426","evm.TU.chromosome_8.1924","GO:0043130","ubiquitin binding",42,2,0.32,0.03994,"Molecular Functions",0.0476190476190476
"5427","evm.TU.chromosome_8.287","GO:0031625","ubiquitin protein ligase binding",324,7,2.44,0.01155,"Molecular Functions",0.0216049382716049
"5428","evm.TU.chromosome_8.287","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"5429","evm.TU.chromosome_8.2529","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"5430","evm.TU.chromosome_8.2529","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"5431","evm.TU.chromosome_8.115","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"5432","evm.TU.chromosome_8.115","GO:0004386","helicase activity",274,7,2.07,0.00407,"Molecular Functions",0.0255474452554745
"5433","evm.TU.chromosome_8.115","GO:0031625","ubiquitin protein ligase binding",324,7,2.44,0.01155,"Molecular Functions",0.0216049382716049
"5434","evm.TU.chromosome_8.115","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"5435","evm.TU.chromosome_8.1066","GO:0043130","ubiquitin binding",42,2,0.32,0.03994,"Molecular Functions",0.0476190476190476
"5436","evm.TU.chromosome_8.1064","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"5437","evm.TU.chromosome_8.1064","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"5438","evm.TU.chromosome_8.652","GO:0005200","structural constituent of cytoskeleton",79,3,0.6,0.02189,"Molecular Functions",0.0379746835443038
"5439","evm.TU.chromosome_8.1453","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"5440","evm.TU.chromosome_8.1453","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"5441","evm.TU.chromosome_8.1656","GO:0031593","polyubiquitin modification-dependent protein bindin...",60,3,0.45,0.04839,"Molecular Functions",0.05
"5442","evm.TU.chromosome_8.257","GO:0004252","serine-type endopeptidase activity",302,7,2.28,0.00805,"Molecular Functions",0.0231788079470199
"5443","evm.TU.chromosome_8.257","GO:0004252","serine-type endopeptidase activity",302,7,2.28,0.00805,"Molecular Functions",0.0231788079470199
"5444","evm.TU.chromosome_8.259","GO:0004252","serine-type endopeptidase activity",302,7,2.28,0.00805,"Molecular Functions",0.0231788079470199
"5445","evm.TU.chromosome_8.259","GO:0004252","serine-type endopeptidase activity",302,7,2.28,0.00805,"Molecular Functions",0.0231788079470199
"5446","evm.TU.chromosome_8.259.2.5f15e61e","GO:0004252","serine-type endopeptidase activity",302,7,2.28,0.00805,"Molecular Functions",0.0231788079470199
"5447","evm.TU.chromosome_8.259.2.5f15e61e","GO:0004252","serine-type endopeptidase activity",302,7,2.28,0.00805,"Molecular Functions",0.0231788079470199
"5448","evm.TU.chromosome_8.259.1.5f15e61d","GO:0004252","serine-type endopeptidase activity",302,7,2.28,0.00805,"Molecular Functions",0.0231788079470199
"5449","evm.TU.chromosome_8.259.1.5f15e61d","GO:0004252","serine-type endopeptidase activity",302,7,2.28,0.00805,"Molecular Functions",0.0231788079470199
"5450","evm.TU.chromosome_8.2172","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"5451","evm.TU.chromosome_8.2172","GO:0004386","helicase activity",274,7,2.07,0.00407,"Molecular Functions",0.0255474452554745
"5452","evm.TU.chromosome_8.2172","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"5453","evm.TU.chromosome_8.2172","GO:0004386","helicase activity",274,7,2.07,0.00407,"Molecular Functions",0.0255474452554745
"5454","evm.TU.chromosome_8.20","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"5455","evm.TU.chromosome_8.20","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"5456","evm.TU.chromosome_8.1048","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"5457","evm.TU.chromosome_8.1048","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"5458","evm.TU.chromosome_8.280","GO:0004252","serine-type endopeptidase activity",302,7,2.28,0.00805,"Molecular Functions",0.0231788079470199
"5459","evm.TU.chromosome_8.280","GO:0004252","serine-type endopeptidase activity",302,7,2.28,0.00805,"Molecular Functions",0.0231788079470199
"5460","evm.TU.chromosome_8.1401","GO:0004252","serine-type endopeptidase activity",302,7,2.28,0.00805,"Molecular Functions",0.0231788079470199
"5461","evm.TU.chromosome_8.1401","GO:0004252","serine-type endopeptidase activity",302,7,2.28,0.00805,"Molecular Functions",0.0231788079470199
"5462","evm.TU.chromosome_8.2080","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"5463","evm.TU.chromosome_8.1014.1.5f15e6f4","GO:0001046","core promoter sequence-specific DNA binding",39,2,0.29,0.03488,"Molecular Functions",0.0512820512820513
"5464","evm.TU.chromosome_8.1014","GO:0001046","core promoter sequence-specific DNA binding",39,2,0.29,0.03488,"Molecular Functions",0.0512820512820513
"5465","evm.TU.chromosome_8.2492","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"5466","evm.TU.chromosome_8.2492","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"5467","evm.TU.chromosome_8.542","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"5468","evm.TU.chromosome_8.542","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"5469","evm.TU.chromosome_8.542.1.5f15e674","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"5470","evm.TU.chromosome_8.542.1.5f15e674","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"5471","evm.TU.chromosome_8.1603","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"5472","evm.TU.chromosome_8.1603","GO:0005524","ATP binding",2243,29,16.91,0.00245,"Molecular Functions",0.0129291127953634
"5473","evm.TU.chromosome_8.1603","GO:0004386","helicase activity",274,7,2.07,0.00407,"Molecular Functions",0.0255474452554745
