"","miRNA","mRNA","PCC.cor","p_value","adjusted_p_value","score","energy","start","end","subject_start_end","total_bp_shared","query_similar","subject_similar","interaction_length","binding_type"
"6351","Cluster_3044","evm.TU.chromosome_4.1189",-0.859305531489239,0.14069446851076,0.898703571176249,174,-20.66,2,20,"463 485",19,"84.21%","89.47%",18,"CDS"
"6352","Cluster_3889","evm.TU.chromosome_5.1533",-0.478701224605955,0.521298775394045,0.952687617539197,158,-21.14,2,20,"206 227",19,"73.68%","78.95%",18,"3'UTR"
"6353","Cluster_1453","evm.TU.chromosome_5.1534",-0.0920299374876666,0.907970062512333,0.992921942731069,159,-20.21,2,16,"942 963",14,"71.43%","100.00%",14,"3'UTR"
"6354","Cluster_508","evm.TU.chromosome_5.1535",0.899608950029451,0.100391049970549,0.897342884790397,175,-22.27,2,21,"1775 1798",21,"80.95%","85.71%",19,"CDS"
"6355","Cluster_2097","evm.TU.chromosome_5.1535",0.297118679650105,0.702881320349895,0.973397485687176,157,-20.93,2,21,"1593 1614",20,"75.00%","80.00%",19,"CDS"
"6356","Cluster_3730","evm.TU.chromosome_12.3169",-0.207751763187828,0.792248236812172,0.982534159662753,165,-21.24,2,21,"806 828",21,"76.19%","85.71%",19,"CDS"
"6357","Cluster_860","evm.TU.chromosome_12.3166",0.171647500850614,0.828352499149386,0.985944734025885,148,-21.57,2,21,"1106 1125",19,"68.42%","78.95%",19,"CDS"
"6358","Cluster_1452","evm.TU.chromosome_12.3166",0.833821886143511,0.166178113856489,0.901412701010979,162,-20.52,2,17,"438 458",15,"86.67%","93.33%",15,"CDS"
"6359","Cluster_3889","evm.TU.chromosome_12.3164",0.982891163177908,0.0171088368220923,0.862864116987091,174,-28.28,2,20,"843 864",19,"78.95%","94.74%",18,"CDS"
"6360","Cluster_2097","evm.TU.chromosome_9.2078",0.62494015247044,0.37505984752956,0.933922278136013,166,-24.95,2,21,"54 80",24,"75.00%","79.17%",19,"CDS"
"6361","Cluster_2097","evm.TU.chromosome_9.2079",0.6567131987324,0.3432868012676,0.927325716039845,157,-21.63,2,21,"81 102",20,"70.00%","85.00%",19,"CDS"
"6362","Cluster_3293","evm.TU.chromosome_9.2079",0.708974804068723,0.291025195931277,0.918227772676638,162,-21.53,2,20,"3682 3703",19,"73.68%","84.21%",18,"CDS"
"6363","Cluster_3889","evm.TU.chromosome_9.2079",0.974786976578376,0.0252130234216245,0.870896922406546,166,-24.67,2,20,"6157 6179",20,"75.00%","85.00%",18,"CDS"
"6364","Cluster_1411","evm.TU.chromosome_3.1237",0.163806561040352,0.836193438959648,0.986413609369638,152,-20.48,2,19,"3405 3430",21,"71.43%","76.19%",17,"CDS"
"6365","Cluster_1473","evm.TU.chromosome_3.1237",0.790647366555375,0.209352633444625,0.907081970288112,154,-20.96,2,21,"1361 1386",23,"69.57%","73.91%",19,"CDS"
"6366","Cluster_1473","evm.TU.chromosome_3.1237",0.790647366555375,0.209352633444625,0.907081970288112,154,-20.96,2,21,"2126 2151",23,"69.57%","73.91%",19,"CDS"
"6367","Cluster_1473","evm.TU.chromosome_3.1237",0.790647366555375,0.209352633444625,0.907081970288112,154,-20.96,2,21,"596 621",23,"69.57%","73.91%",19,"CDS"
"6368","Cluster_2073","evm.TU.chromosome_3.1237",0.871378760765711,0.128621239234289,0.898703571176249,166,-22.61,2,20,"3164 3186",19,"78.95%","84.21%",18,"CDS"
"6369","Cluster_2151","evm.TU.chromosome_3.1237",0.733800457632261,0.266199542367739,0.915422789175048,167,-21.98,2,21,"4406 4428",20,"75.00%","85.00%",19,"CDS"
"6370","Cluster_4806","evm.TU.chromosome_2.496",-0.228773618437174,0.771226381562826,0.980071800919489,162,-21.07,2,15,"617 638",13,"84.62%","100.00%",13,"CDS"
"6371","Cluster_9082","evm.TU.chromosome_2.496",-0.718670724041527,0.281329275958473,0.916477520522365,171,-25.05,2,21,"1800 1822",20,"80.00%","85.00%",19,"CDS"
"6372","Cluster_9000","evm.TU.chromosome_9.2075",-0.498297961373478,0.501702038626522,0.950522660818531,164,-20.47,2,21,"5 23",19,"78.95%","84.21%",19,"3'UTR"
"6373","Cluster_4425","evm.TU.chromosome_7.2796",-0.731123955441439,0.268876044558561,0.915422789175048,145,-20.61,2,20,"607 624",18,"72.22%","77.78%",18,"3'UTR"
"6374","Cluster_4696","evm.TU.chromosome_7.2790",-0.251440601560545,0.748559398439455,0.978080092864169,161,-21.77,2,21,"536 557",20,"80.00%","80.00%",19,"CDS"
"6375","Cluster_4831","evm.TU.chromosome_7.2790",-0.684196885238586,0.315803114761414,0.92223677695369,170,-26.83,2,20,"1580 1603",20,"80.00%","85.00%",18,"CDS"
"6376","Cluster_3331","evm.TU.chromosome_7.2793",0.387136181313994,0.612863818686006,0.964094302080922,165,-21.74,2,19,"456 478",18,"77.78%","88.89%",17,"3'UTR"
"6377","Cluster_3337","evm.TU.chromosome_7.2793",-0.248676129549646,0.751323870450354,0.978593797681696,165,-21.74,2,19,"456 478",18,"77.78%","88.89%",17,"3'UTR"
"6378","Cluster_3338","evm.TU.chromosome_7.2793",-0.248676129549646,0.751323870450354,0.978593797681696,165,-21.74,2,19,"456 478",18,"77.78%","88.89%",17,"3'UTR"
"6379","Cluster_1483","evm.TU.chromosome_10.2901",-0.183637402413401,0.816362597586599,0.984440380157491,166,-21.51,2,17,"368 388",15,"93.33%","93.33%",15,"CDS"
"6380","Cluster_2073","evm.TU.chromosome_10.2903",-0.775385789169686,0.224614210830314,0.91005285916268,171,-23.89,2,21,"139 162",21,"76.19%","85.71%",19,"3'UTR"
"6381","Cluster_998","evm.TU.chromosome_10.2905",0.091055541311786,0.908944458688214,0.992991292403099,146,-20.49,2,20,"326 347",19,"63.16%","73.68%",18,"CDS"
"6382","Cluster_492","evm.TU.chromosome_10.2907",-0.490869218692367,0.509130781307633,0.951597328326999,161,-27.27,2,21,"2249 2273",23,"73.91%","78.26%",19,"CDS"
"6383","Cluster_3406","evm.TU.chromosome_10.2906",0.34891399783204,0.65108600216796,0.968379445677871,153,-22.04,2,21,"1366 1385",19,"73.68%","73.68%",19,"CDS"
"6384","Cluster_1192","evm.TU.chromosome_9.921",-0.561740489837236,0.438259510162764,0.943169921698851,158,-21.49,2,20,"1441 1463",19,"63.16%","89.47%",18,"CDS"
"6385","Cluster_1473","evm.TU.chromosome_9.926",-0.858524607552824,0.141475392447176,0.898703571176249,166,-20.81,2,20,"202 225",20,"80.00%","80.00%",18,"3'UTR"
"6386","Cluster_4696","evm.TU.chromosome_12.1153",0.584198983881916,0.415801016118084,0.940662760577764,160,-20.4,2,21,"1542 1561",19,"78.95%","84.21%",19,"CDS"
"6387","Cluster_3730","evm.TU.chromosome_12.1154",0.544745251224935,0.455254748775065,0.945187256762407,146,-21.35,2,15,"1912 1933",13,"76.92%","76.92%",13,"CDS"
"6388","Cluster_860","evm.TU.chromosome_1.1408",0.742532369750219,0.257467630249781,0.915422789175048,159,-21.92,2,21,"2269 2296",25,"68.00%","72.00%",19,"CDS"
"6389","Cluster_1453","evm.TU.chromosome_3.227",-0.663379648452625,0.336620351547375,0.92616421489645,175,-29.28,2,20,"148 169",18,"83.33%","88.89%",18,"CDS"
"6390","Cluster_3037","evm.TU.chromosome_3.227",-0.550620726999027,0.449379273000973,0.944709981601242,161,-21.1,2,20,"155 174",18,"77.78%","83.33%",18,"3'UTR"
"6391","Cluster_4425","evm.TU.chromosome_3.227",0.498498644793416,0.501501355206584,0.95048663950105,154,-23.41,2,21,"335 360",23,"69.57%","73.91%",19,"3'UTR"
"6392","Cluster_1453","evm.TU.chromosome_3.222",-0.0732076681239504,0.92679233187605,0.995010212686609,150,-20.02,2,21,"655 679",22,"63.64%","77.27%",19,"CDS"
"6393","Cluster_9082","evm.TU.chromosome_3.222",0.540928379160645,0.459071620839355,0.945212596014849,151,-20.41,2,21,"342 364",20,"65.00%","75.00%",19,"CDS"
"6394","Cluster_9082","evm.TU.chromosome_3.228",0.367281160923267,0.632718839076733,0.96658935745475,151,-20.41,2,21,"330 352",20,"65.00%","75.00%",19,"CDS"
"6395","Cluster_4646","evm.TU.chromosome_7.2807",-0.792858380996129,0.207141619003871,0.906638621549744,168,-22.76,2,20,"427 449",20,"85.00%","85.00%",18,"3'UTR"
"6396","Cluster_9205","evm.TU.chromosome_7.2807",-0.00765176774628397,0.992348232253716,0.999879864053375,167,-20.35,2,21,"412 435",21,"76.19%","80.95%",19,"CDS"
"6397","Cluster_1453","evm.TU.chromosome_1.57",0.875981666199236,0.124018333800764,0.898703571176249,152,-21.52,2,21,"566 587",19,"63.16%","73.68%",19,"3'UTR"
"6398","Cluster_4831","evm.TU.chromosome_1.53",0.690669157727973,0.309330842272027,0.92124103311026,161,-20.45,2,18,"293 314",16,"81.25%","81.25%",16,"CDS"
"6399","Cluster_4831","evm.TU.chromosome_1.53",0.690669157727973,0.309330842272027,0.92124103311026,161,-20.45,2,18,"377 398",16,"81.25%","81.25%",16,"CDS"
"6400","Cluster_4831","evm.TU.chromosome_1.53",0.690669157727973,0.309330842272027,0.92124103311026,161,-20.45,2,18,"461 482",16,"81.25%","81.25%",16,"CDS"
"6401","Cluster_4831","evm.TU.chromosome_1.53",0.690669157727973,0.309330842272027,0.92124103311026,161,-20.45,2,18,"545 566",16,"81.25%","81.25%",16,"CDS"
"6402","Cluster_3406","evm.TU.chromosome_1.59",-0.298821206058739,0.701178793941261,0.973133332503595,151,-22.89,2,17,"2053 2075",16,"75.00%","81.25%",15,"CDS"
"6403","Cluster_3406","evm.TU.chromosome_6.735",-0.631406050534065,0.368593949465935,0.932652551431592,158,-21.09,2,21,"2125 2145",19,"73.68%","78.95%",19,"CDS"
"6404","Cluster_3293","evm.TU.chromosome_10.1740",0.332091886833687,0.667908113166313,0.968732222503824,154,-21.83,2,20,"527 548",19,"68.42%","78.95%",18,"3'UTR"
"6405","Cluster_3406","evm.TU.chromosome_10.1740",-0.0137804259351637,0.986219574064836,0.99977922234826,155,-22.14,2,19,"912 934",19,"78.95%","78.95%",17,"CDS"
"6406","Cluster_1453","evm.TU.chromosome_13.2720",-0.931839589205184,0.0681604107948165,0.883670677665712,159,-23.69,2,21,"299 322",21,"61.90%","85.71%",19,"CDS"
"6407","Cluster_1453","evm.TU.chromosome_2.828",0.0806131797297421,0.919386820270258,0.994037092897799,158,-21.26,2,21,"564 584",19,"73.68%","78.95%",19,"3'UTR"
"6408","Cluster_1453","evm.TU.chromosome_2.828",0.0806131797297421,0.919386820270258,0.994037092897799,158,-21.26,2,21,"130 150",19,"73.68%","78.95%",19,"CDS"
"6409","Cluster_137","evm.TU.chromosome_4.831",0.904691140481802,0.0953088595181976,0.894851839450719,154,-22.19,2,16,"1023 1045",15,"80.00%","86.67%",14,"CDS"
"6410","Cluster_492","evm.TU.chromosome_4.831",-0.814847763339614,0.185152236660386,0.90517881555485,167,-20.13,2,20,"1761 1782",18,"77.78%","83.33%",18,"CDS"
"6411","Cluster_1452","evm.TU.chromosome_4.836",-0.361120688159973,0.638879311840027,0.967619884290063,163,-20.17,2,21,"302 324",20,"75.00%","80.00%",19,"CDS"
"6412","Cluster_3037","evm.TU.chromosome_13.821",0.680353452885296,0.319646547114704,0.922993545575577,161,-20.78,2,20,"836 855",18,"72.22%","88.89%",18,"CDS"
"6413","Cluster_508","evm.TU.chromosome_9.2928",-0.2449144949662,0.7550855050338,0.9789175059307,149,-20.3,2,21,"219 244",24,"66.67%","70.83%",19,"CDS"
"6414","Cluster_4831","evm.TU.chromosome_9.2928",0.893076855241735,0.106923144758265,0.898616993877991,149,-25.63,2,20,"1811 1840",26,"65.38%","69.23%",18,"CDS"
"6415","Cluster_1411","evm.TU.chromosome_13.827",-0.773779277506733,0.226220722493267,0.91005285916268,160,-20.02,2,17,"1608 1629",15,"80.00%","86.67%",15,"CDS"
"6416","Cluster_1483","evm.TU.chromosome_1.1710",0.930231781445989,0.0697682185540113,0.884082442407399,162,-20.25,2,16,"148 170",15,"86.67%","93.33%",14,"CDS"
"6417","Cluster_3293","evm.TU.chromosome_1.1710",-0.368669336586722,0.631330663413278,0.966444568104719,157,-22.71,2,18,"66 86",16,"75.00%","81.25%",16,"CDS"
"6418","Cluster_4425","evm.TU.chromosome_11.1369",0.137893912706891,0.862106087293109,0.98834179953281,153,-21.97,2,21,"760 787",25,"72.00%","72.00%",19,"3'UTR"
"6419","Cluster_1452","evm.TU.chromosome_13.1407",-0.0822639800734895,0.91773601992651,0.993822361833159,154,-21.64,2,20,"851 870",19,"78.95%","78.95%",18,"CDS"
"6420","Cluster_492","evm.TU.chromosome_2.1052",0.684951723794785,0.315048276205215,0.922136019511382,164,-23.12,2,20,"2257 2278",19,"84.21%","84.21%",18,"CDS"
"6421","Cluster_2097","evm.TU.chromosome_2.1057",0.380930936659882,0.619069063340118,0.964991469595083,178,-28.63,2,21,"906 930",22,"86.36%","86.36%",19,"CDS"
"6422","Cluster_3293","evm.TU.chromosome_2.1058",-0.434494919315282,0.565505080684718,0.957946569365988,160,-20.03,2,19,"620 643",20,"75.00%","85.00%",17,"3'UTR"
"6423","Cluster_1453","evm.TU.chromosome_1.1891",-0.182841152540862,0.817158847459138,0.98449779991879,157,-21.5,2,21,"363 389",24,"75.00%","75.00%",19,"CDS"
"6424","Cluster_9082","evm.TU.chromosome_1.1891",0.398429836784297,0.601570163215703,0.9627542097094,152,-20.95,2,21,"1333 1354",19,"63.16%","73.68%",19,"CDS"
"6425","Cluster_1473","evm.TU.chromosome_1.1890",0.348550967252683,0.651449032747317,0.968379445677871,156,-23.96,2,20,"190 215",22,"72.73%","81.82%",18,"CDS"
"6426","Cluster_3406","evm.TU.chromosome_1.1892",0.898676178898828,0.101323821101172,0.897342884790397,166,-25.56,2,21,"149 174",23,"78.26%","78.26%",19,"CDS"
"6427","Cluster_4640","evm.TU.chromosome_6.328",-0.709835151861327,0.290164848138673,0.91795459118272,173,-21.68,2,18,"1461 1482",16,"87.50%","93.75%",16,"CDS"
"6428","Cluster_508","evm.TU.chromosome_6.329",-0.908115910321975,0.0918840896780251,0.893758239984249,167,-21.36,2,20,"329 348",18,"88.89%","88.89%",18,"CDS"
"6429","Cluster_1453","evm.TU.chromosome_6.324",-0.783996186290388,0.216003813709612,0.908844268259659,163,-23.38,2,17,"1006 1028",16,"81.25%","93.75%",15,"CDS"
"6430","Cluster_9082","evm.TU.chromosome_6.325",0.44277191012503,0.55722808987497,0.957545614864059,167,-20.78,2,21,"732 754",20,"75.00%","85.00%",19,"CDS"
"6431","Cluster_1453","evm.TU.chromosome_6.323",-0.485088991951301,0.514911008048699,0.952231948970064,163,-23.38,2,17,"970 992",16,"81.25%","93.75%",15,"CDS"
"6432","Cluster_9000","evm.TU.chromosome_6.320",-0.296660967788297,0.703339032211703,0.973397583201757,175,-20.87,2,20,"1220 1241",18,"83.33%","88.89%",18,"CDS"
"6433","Cluster_1192","evm.TU.chromosome_7.2325",0.641567550449887,0.358432449550113,0.930506756990079,163,-23.55,2,21,"2128 2150",20,"75.00%","80.00%",19,"CDS"
"6434","Cluster_1453","evm.TU.chromosome_7.2325",0.105702708653838,0.894297291346162,0.991286536734629,143,-20.81,2,21,"1374 1398",22,"59.09%","68.18%",19,"CDS"
"6435","Cluster_1192","evm.TU.chromosome_13.3111",-0.362331697497386,0.637668302502614,0.967423843577164,157,-20.35,2,20,"1696 1720",21,"76.19%","76.19%",18,"CDS"
"6436","Cluster_3044","evm.TU.chromosome_5.1732",-0.373395234409727,0.626604765590273,0.965772379385731,172,-21.64,2,19,"742 762",17,"88.24%","94.12%",17,"3'UTR"
"6437","Cluster_3331","evm.TU.chromosome_5.1732",0.281370510220903,0.718629489779097,0.975001221355939,157,-21.82,2,21,"1510 1529",19,"73.68%","78.95%",19,"CDS"
"6438","Cluster_3337","evm.TU.chromosome_5.1732",-0.352439556303426,0.647560443696574,0.967963740851064,157,-21.82,2,21,"1510 1529",19,"73.68%","78.95%",19,"CDS"
"6439","Cluster_3338","evm.TU.chromosome_5.1732",-0.352439556303426,0.647560443696574,0.967963740851064,157,-21.82,2,21,"1510 1529",19,"73.68%","78.95%",19,"CDS"
"6440","Cluster_1192","evm.TU.chromosome_5.287",0.723237029106073,0.276762970893927,0.916316590800186,147,-20.79,2,21,"91 113",20,"60.00%","75.00%",19,"3'UTR"
"6441","Cluster_4425","evm.TU.chromosome_5.287",0.580360567460206,0.419639432539793,0.941248625633077,159,-21.26,2,21,"4045 4067",20,"65.00%","85.00%",19,"CDS"
"6442","Cluster_4806","evm.TU.chromosome_5.289",0.3673870620878,0.6326129379122,0.966562382724176,168,-20.13,2,21,"107 128",19,"73.68%","84.21%",19,"CDS"
"6443","Cluster_4696","evm.TU.chromosome_14.6963",-0.337828679063369,0.662171320936631,0.968546150882597,162,-23.46,2,21,"40 60",19,"73.68%","84.21%",19,"CDS"
"6444","Cluster_3889","evm.TU.chromosome_14.6966",-0.569179757974435,0.430820242025565,0.942488119997529,155,-22.49,2,20,"120 138",18,"77.78%","83.33%",18,"3'UTR"
"6445","Cluster_3406","evm.TU.chromosome_13.556",0.0355653292756118,0.964434670724388,0.998589697758929,162,-21.22,2,20,"92 114",19,"73.68%","84.21%",18,"3'UTR"
"6446","Cluster_3037","evm.TU.chromosome_12.878",-0.897715225819849,0.102284774180151,0.897342884790397,166,-22.98,2,20,"34 56",20,"75.00%","85.00%",18,"3'UTR"
"6447","Cluster_8986","evm.TU.chromosome_12.879",0.775984036769914,0.224015963230086,0.91005285916268,170,-22.07,2,21,"755 775",19,"78.95%","89.47%",19,"CDS"
"6448","Cluster_4831","evm.TU.chromosome_14.1613",0.235281682055039,0.764718317944961,0.979681626343029,159,-23.93,2,20,"2235 2256",18,"61.11%","88.89%",18,"CDS"
"6449","Cluster_4640","evm.TU.chromosome_9.1590",-0.0965776150666214,0.903422384933379,0.992509692401534,160,-21.56,2,18,"1861 1883",17,"70.59%","94.12%",16,"CDS"
"6450","Cluster_9000","evm.TU.chromosome_9.1592",-0.882655741721808,0.117344258278192,0.898703571176249,147,-20.81,2,17,"526 553",21,"66.67%","71.43%",15,"CDS"
"6451","Cluster_30","evm.TU.chromosome_9.1593",-0.102889676998331,0.897110323001669,0.991682340838323,178,-23.68,2,21,"915 935",19,"89.47%","89.47%",19,"3'UTR"
"6452","Cluster_3293","evm.TU.chromosome_9.1595",0.244937502365614,0.755062497634386,0.9789175059307,153,-20.21,2,20,"604 629",23,"69.57%","73.91%",18,"CDS"
"6453","Cluster_1192","evm.TU.chromosome_9.1597",-0.563099813072516,0.436900186927484,0.943086528170761,157,-20.17,2,19,"634 656",18,"66.67%","88.89%",17,"CDS"
"6454","Cluster_1473","evm.TU.chromosome_9.1597",-0.633097724072865,0.366902275927135,0.932366390321852,167,-21.77,2,21,"176 198",20,"75.00%","85.00%",19,"CDS"
"6455","Cluster_1192","evm.TU.chromosome_9.1598",-0.277177531551667,0.722822468448333,0.975500149937467,157,-20.17,2,19,"634 656",18,"66.67%","88.89%",17,"CDS"
"6456","Cluster_1473","evm.TU.chromosome_9.1598",-0.753645309942688,0.246354690057312,0.915026044476702,167,-24.03,2,21,"176 198",20,"75.00%","85.00%",19,"CDS"
"6457","Cluster_4425","evm.TU.chromosome_9.1599",-0.016828852058339,0.983171147941661,0.999723276316598,164,-22.86,2,19,"63 83",17,"82.35%","88.24%",17,"CDS"
"6458","Cluster_3889","evm.TU.chromosome_6.2834",0.226812507873474,0.773187492126526,0.980364603165467,158,-20.49,2,20,"907 928",19,"73.68%","78.95%",18,"3'UTR"
"6459","Cluster_3889","evm.TU.chromosome_6.2158",0.917919983210082,0.0820800167899179,0.888998959969906,152,-20.18,2,20,"777 798",20,"70.00%","80.00%",18,"CDS"
"6460","Cluster_860","evm.TU.chromosome_14.6340",0.841123648354256,0.158876351645744,0.898926577121749,149,-23.16,2,21,"891 910",19,"68.42%","73.68%",19,"CDS"
"6461","Cluster_3406","evm.TU.chromosome_10.674",0.155668022064621,0.84433197793538,0.986967687769367,163,-21.25,2,20,"2758 2779",18,"77.78%","77.78%",18,"CDS"
"6462","Cluster_2003","evm.TU.chromosome_10.675",-0.0111653691583813,0.988834630841619,0.999827959583072,166,-25.13,2,20,"535 557",19,"78.95%","84.21%",18,"3'UTR"
"6463","Cluster_3406","evm.TU.chromosome_10.671",0.540209817931599,0.459790182068401,0.945298242713502,159,-22.28,2,21,"455 478",21,"71.43%","76.19%",19,"3'UTR"
"6464","Cluster_2097","evm.TU.chromosome_8.1322",-0.331847721150392,0.668152278849608,0.968764204338888,178,-20.01,2,21,"712 732",19,"89.47%","89.47%",19,"CDS"
"6465","Cluster_3889","evm.TU.chromosome_10.580",0.845154726663663,0.154845273336337,0.898703571176249,168,-24.29,2,19,"1894 1913",17,"88.24%","88.24%",17,"CDS"
"6466","Cluster_137","evm.TU.chromosome_10.581",0.694207141916665,0.305792858083335,0.920498193738751,160,-25.94,2,20,"1953 1972",18,"77.78%","83.33%",18,"CDS"
"6467","Cluster_3406","evm.TU.chromosome_10.581",0.369448715924172,0.630551284075828,0.966352015886806,162,-21.68,2,21,"1528 1548",19,"73.68%","84.21%",19,"CDS"
"6468","Cluster_4425","evm.TU.chromosome_10.581",-0.726013250589855,0.273986749410145,0.916095797203145,162,-28.39,2,21,"781 806",23,"73.91%","78.26%",19,"CDS"
"6469","Cluster_4425","evm.TU.chromosome_10.582",0.349474377955188,0.650525622044812,0.968379445677871,166,-28.77,2,21,"667 692",23,"78.26%","78.26%",19,"CDS"
"6470","Cluster_492","evm.TU.chromosome_6.2205",0.316337122845547,0.683662877154453,0.970921779173407,172,-22.4,2,21,"40 61",19,"73.68%","89.47%",19,"CDS"
"6471","Cluster_1453","evm.TU.chromosome_6.2205",0.581065533422683,0.418934466577317,0.941075066928863,155,-22.23,2,19,"2083 2106",20,"75.00%","80.00%",17,"CDS"
"6472","Cluster_5061","evm.TU.chromosome_6.2205",-0.928066498403521,0.0719335015964787,0.884906284668376,167,-23.05,2,21,"1515 1537",20,"75.00%","85.00%",19,"CDS"
"6473","Cluster_1473","evm.TU.chromosome_6.2206",-0.108471070224723,0.891528929775277,0.990967371448172,165,-21.31,2,21,"684 703",19,"78.95%","84.21%",19,"3'UTR"
"6474","Cluster_1473","evm.TU.chromosome_6.2206",-0.108471070224723,0.891528929775277,0.990967371448172,166,-20.14,2,20,"945 968",20,"80.00%","80.00%",18,"3'UTR"
"6475","Cluster_2151","evm.TU.chromosome_6.2206",0.00128697746953099,0.998713022530469,0.999898080724002,172,-22.24,2,17,"1758 1779",15,"86.67%","100.00%",15,"CDS"
"6476","Cluster_4425","evm.TU.chromosome_8.2432",0.688998888075997,0.311001111924003,0.921516233494463,161,-22.27,2,20,"1274 1294",18,"77.78%","83.33%",18,"CDS"
"6477","Cluster_4640","evm.TU.chromosome_8.2434",0.932583030844491,0.0674169691555085,0.883143060980491,180,-28.57,2,21,"476 497",19,"78.95%","94.74%",19,"3'UTR"
"6478","Cluster_2003","evm.TU.chromosome_8.2438",-0.818772852105276,0.181227147894724,0.904582859771347,154,-21.95,2,16,"194 216",15,"80.00%","86.67%",14,"CDS"
