"","miRNA","mRNA","PCC.cor","p_value","adjusted_p_value","score","energy","start","end","subject_start_end","total_bp_shared","query_similar","subject_similar","interaction_length","binding_type"
"5096","Cluster_4425","evm.TU.chromosome_1.1641",-0.653775140630929,0.346224859369071,0.849053980045716,146,-21.63,2,20,"302 319",18,"66.67%","77.78%",18,"3'UTR"
"5097","Cluster_1453","evm.TU.chromosome_5.69",0.228125127950402,0.771874872049598,0.948316467571008,158,-20.39,2,19,"368 389",17,"70.59%","82.35%",17,"CDS"
"5098","Cluster_3730","evm.TU.chromosome_12.2661",-0.00596153177242333,0.994038468227577,0.998707015375408,158,-21.52,2,21,"475 499",22,"72.73%","77.27%",19,"3'UTR"
"5099","Cluster_4696","evm.TU.chromosome_4.361",-0.856174426548591,0.143825573451409,0.83275037842913,165,-20.89,2,21,"3145 3164",19,"78.95%","84.21%",19,"CDS"
"5100","Cluster_9082","evm.TU.chromosome_4.361",-0.984138844792409,0.0158611552075908,0.83275037842913,146,-22.08,2,21,"1498 1525",25,"60.00%","72.00%",19,"CDS"
"5101","Cluster_998","evm.TU.chromosome_4.367",0.287647501146205,0.712352498853795,0.93296315240962,162,-20.34,2,15,"1307 1327",13,"92.31%","92.31%",13,"CDS"
"5102","Cluster_9205","evm.TU.chromosome_2.952",-0.552728497243718,0.447271502756282,0.867813350231037,160,-20.35,2,19,"315 335",17,"82.35%","82.35%",17,"CDS"
"5103","Cluster_492","evm.TU.chromosome_2.957",-0.0570955901534966,0.942904409846503,0.98805022048016,168,-22.81,2,21,"284 305",19,"73.68%","84.21%",19,"CDS"
"5104","Cluster_3406","evm.TU.chromosome_4.669",0.0412427419475407,0.958757258052459,0.991348490767412,149,-21.24,2,17,"1676 1695",15,"73.33%","86.67%",15,"CDS"
"5105","Cluster_5061","evm.TU.chromosome_3.749",-0.473494326800861,0.526505673199139,0.888854454896604,168,-21.64,2,21,"1529 1550",19,"68.42%","89.47%",19,"CDS"
"5106","Cluster_860","evm.TU.chromosome_10.1501",0.448841364220602,0.551158635779397,0.88993296966646,172,-20.2,2,21,"322 343",19,"78.95%","84.21%",19,"CDS"
"5107","Cluster_5061","evm.TU.chromosome_4.980",-0.545638164230367,0.454361835769633,0.868939123030511,143,-20.48,2,21,"157 184",25,"60.00%","64.00%",19,"CDS"
"5108","Cluster_1453","evm.TU.chromosome_4.983",0.89249889877367,0.10750110122633,0.83275037842913,170,-27.67,2,20,"279 301",19,"78.95%","89.47%",18,"3'UTR"
"5109","Cluster_1473","evm.TU.chromosome_9.2899",-0.851011230022886,0.148988769977114,0.83275037842913,161,-22.69,2,21,"611 630",19,"78.95%","78.95%",19,"CDS"
"5110","Cluster_4754","evm.TU.chromosome_6.1100",-0.60893690120639,0.39106309879361,0.859424245560082,154,-20.66,2,21,"1321 1347",24,"70.83%","70.83%",19,"CDS"
"5111","Cluster_3406","evm.TU.chromosome_6.1105",0.0789664379861266,0.921033562013873,0.982460722911389,162,-21.63,2,21,"2868 2888",19,"78.95%","78.95%",19,"CDS"
"5112","Cluster_3889","evm.TU.chromosome_6.1105",0.472528831801687,0.527471168198313,0.888854454896604,160,-22.69,2,20,"3088 3109",20,"75.00%","85.00%",18,"CDS"
"5113","Cluster_137","evm.TU.chromosome_6.1108",-0.588980142891458,0.411019857108542,0.862741879198384,149,-20.8,2,21,"1188 1210",21,"71.43%","71.43%",19,"CDS"
"5114","Cluster_508","evm.TU.chromosome_6.1108",-0.716143873011453,0.283856126988547,0.838858403108289,171,-21.24,2,21,"2604 2626",20,"80.00%","85.00%",19,"CDS"
"5115","Cluster_1192","evm.TU.chromosome_7.565",-0.570786582640462,0.429213417359538,0.865332536882315,165,-22.39,2,19,"383 405",18,"77.78%","88.89%",17,"CDS"
"5116","Cluster_492","evm.TU.chromosome_7.564",-0.414325435929774,0.585674564070226,0.896820021524392,161,-21.33,2,21,"115 138",22,"72.73%","81.82%",19,"CDS"
"5117","Cluster_2097","evm.TU.chromosome_7.567",-0.750987947919093,0.249012052080907,0.833279445147552,161,-20.68,2,21,"481 503",21,"76.19%","80.95%",19,"3'UTR"
"5118","Cluster_4425","evm.TU.chromosome_7.567",0.202426389638915,0.797573610361085,0.954831822125068,151,-20.3,2,20,"983 1004",18,"66.67%","72.22%",18,"CDS"
"5119","Cluster_2097","evm.TU.chromosome_7.562",-0.948947063254574,0.0510529367454257,0.83275037842913,166,-20.97,2,21,"220 240",19,"78.95%","84.21%",19,"CDS"
"5120","Cluster_492","evm.TU.chromosome_7.568",-0.0214423154118525,0.978557684588148,0.995467983015798,170,-20.78,2,21,"410 430",19,"78.95%","89.47%",19,"3'UTR"
"5121","Cluster_5061","evm.TU.chromosome_7.568",-0.820998806548589,0.17900119345141,0.83275037842913,152,-21.96,2,18,"913 938",20,"65.00%","80.00%",16,"3'UTR"
"5122","Cluster_9082","evm.TU.chromosome_13.1794",-0.996242175588693,0.00375782441130745,0.83275037842913,158,-21.77,2,15,"4906 4927",13,"84.62%","92.31%",13,"CDS"
"5123","Cluster_1453","evm.TU.chromosome_4.102",0.51340804269314,0.48659195730686,0.878751185233634,165,-23.81,2,20,"1251 1271",18,"72.22%","94.44%",18,"CDS"
"5124","Cluster_4425","evm.TU.chromosome_4.102",0.392772629700156,0.607227370299844,0.901734536340173,174,-28.19,2,21,"6186 6206",19,"84.21%","89.47%",19,"CDS"
"5125","Cluster_4831","evm.TU.chromosome_4.102",0.589889251644016,0.410110748355984,0.862551344274664,155,-20.28,2,21,"2049 2071",20,"70.00%","75.00%",19,"CDS"
"5126","Cluster_1452","evm.TU.chromosome_10.889",0.973901482041233,0.0260985179587674,0.83275037842913,158,-21.85,2,19,"855 876",17,"70.59%","82.35%",17,"3'UTR"
"5127","Cluster_1452","evm.TU.chromosome_10.885",-0.24624486279573,0.75375513720427,0.943784270800889,162,-20.03,2,19,"264 285",17,"70.59%","88.24%",17,"3'UTR"
"5128","Cluster_3730","evm.TU.chromosome_10.1823",-0.595430309650276,0.404569690349724,0.861839670382234,178,-26.68,2,21,"335 355",19,"89.47%","89.47%",19,"CDS"
"5129","Cluster_860","evm.TU.chromosome_11.135",-0.891961227197081,0.108038772802919,0.83275037842913,176,-28.42,2,21,"1912 1933",19,"78.95%","89.47%",19,"CDS"
"5130","Cluster_4425","evm.TU.chromosome_11.135",-0.945961689313191,0.0540383106868094,0.83275037842913,151,-21.18,2,20,"1893 1915",20,"75.00%","80.00%",18,"CDS"
"5131","Cluster_860","evm.TU.chromosome_11.137",-0.901085301423473,0.0989146985765266,0.83275037842913,171,-24.88,2,20,"1876 1897",18,"77.78%","88.89%",18,"CDS"
"5132","Cluster_1453","evm.TU.chromosome_11.130",0.929620508760206,0.0703794912397942,0.83275037842913,154,-21.43,2,21,"2069 2095",24,"66.67%","75.00%",19,"CDS"
"5133","Cluster_3037","evm.TU.chromosome_11.138",0.700236825886673,0.299763174113327,0.840956311927785,168,-20.07,2,19,"644 663",17,"82.35%","94.12%",17,"3'UTR"
"5134","Cluster_4696","evm.TU.chromosome_11.138",-0.0463109392367197,0.95368906076328,0.990126260777105,161,-24.31,2,21,"4188 4210",21,"71.43%","85.71%",19,"CDS"
"5135","Cluster_9082","evm.TU.chromosome_12.1111",0.360273423233118,0.639726576766882,0.910255956743713,154,-21.24,2,21,"33 53",19,"68.42%","78.95%",19,"CDS"
"5136","Cluster_3406","evm.TU.chromosome_2.1219",0.117922596036424,0.882077403963576,0.973869408867798,170,-23.55,2,21,"142 162",19,"78.95%","89.47%",19,"3'UTR"
"5137","Cluster_2151","evm.TU.chromosome_11.885",-0.726297523933629,0.27370247606637,0.837661972817968,176,-23.12,2,21,"272 293",19,"84.21%","84.21%",19,"CDS"
"5138","Cluster_1453","evm.TU.chromosome_4.108",0.971000893864099,0.0289991061359007,0.83275037842913,151,-20.98,2,21,"468 490",20,"60.00%","80.00%",19,"3'UTR"
"5139","Cluster_1765","evm.TU.chromosome_4.108",-0.580948955501546,0.419051044498454,0.863973569782018,158,-20.05,2,21,"798 821",21,"71.43%","80.95%",19,"CDS"
"5140","Cluster_1453","evm.TU.chromosome_8.488",-0.469463304031223,0.530536695968777,0.889422189669531,192,-37.25,2,21,"1781 1802",19,"94.74%","94.74%",19,"CDS"
"5141","Cluster_1772","evm.TU.chromosome_11.1945",-0.967450571754215,0.0325494282457845,0.83275037842913,172,-21.54,2,18,"796 818",17,"88.24%","94.12%",16,"3'UTR"
"5142","Cluster_1453","evm.TU.chromosome_8.1904",0.429046354371166,0.570953645628834,0.893435885767712,152,-21.88,2,19,"864 884",17,"70.59%","82.35%",17,"3'UTR"
"5143","Cluster_1192","evm.TU.chromosome_8.1905",-0.485350119520982,0.514649880479018,0.886312089700492,171,-20.89,2,21,"146 168",20,"80.00%","85.00%",19,"CDS"
"5144","Cluster_1452","evm.TU.chromosome_8.1905",0.89431619955808,0.10568380044192,0.83275037842913,164,-21.83,2,21,"321 342",19,"73.68%","78.95%",19,"CDS"
"5145","Cluster_4806","evm.TU.chromosome_8.1905",0.762863243763927,0.237136756236073,0.83275037842913,167,-21.74,2,21,"720 742",20,"70.00%","90.00%",19,"3'UTR"
"5146","Cluster_3889","evm.TU.chromosome_8.1900",0.133627607270925,0.866372392729075,0.970134720210545,146,-20.74,2,16,"100 122",16,"75.00%","75.00%",14,"CDS"
"5147","Cluster_3406","evm.TU.chromosome_8.1902",0.0160847823004569,0.983915217699543,0.996703345123138,176,-25.38,2,21,"1182 1203",19,"84.21%","84.21%",19,"CDS"
"5148","Cluster_492","evm.TU.chromosome_13.2919",-0.314765649076358,0.685234350923642,0.923889250239745,151,-21.63,2,21,"1246 1271",23,"65.22%","69.57%",19,"CDS"
"5149","Cluster_995","evm.TU.chromosome_13.2911",-0.255795487277462,0.744204512722538,0.941326153148139,167,-21.28,2,21,"243 265",20,"80.00%","80.00%",19,"CDS"
"5150","Cluster_1663","evm.TU.chromosome_13.2911",0.397506314329014,0.602493685670986,0.901357431138249,162,-23.89,2,21,"1313 1341",26,"73.08%","73.08%",19,"CDS"
"5151","Cluster_4831","evm.TU.chromosome_13.2916",0.291552045171123,0.708447954828877,0.931818184932929,161,-21.83,2,20,"1637 1657",18,"77.78%","83.33%",18,"CDS"
"5152","Cluster_9082","evm.TU.chromosome_13.2916",-0.860556945643648,0.139443054356352,0.83275037842913,151,-20.45,2,21,"268 292",22,"63.64%","72.73%",19,"CDS"
"5153","Cluster_1473","evm.TU.chromosome_13.2915",0.905341563744599,0.0946584362554009,0.83275037842913,163,-21.13,2,17,"440 462",16,"81.25%","93.75%",15,"CDS"
"5154","Cluster_1663","evm.TU.chromosome_13.2914",0.791643738710464,0.208356261289536,0.83275037842913,162,-20.25,2,21,"1237 1257",19,"78.95%","78.95%",19,"CDS"
"5155","Cluster_1765","evm.TU.chromosome_13.2914",-0.454134343934222,0.545865656065778,0.88993296966646,165,-21.56,2,20,"277 302",22,"77.27%","81.82%",18,"CDS"
"5156","Cluster_137","evm.TU.chromosome_5.1139",-0.476720313013801,0.523279686986199,0.888522653351543,156,-20.67,2,20,"4317 4336",18,"72.22%","83.33%",18,"CDS"
"5157","Cluster_5061","evm.TU.chromosome_5.1139",-0.629583421372776,0.370416578627224,0.853684556622334,166,-20.83,2,20,"5345 5367",19,"78.95%","84.21%",18,"CDS"
"5158","Cluster_9000","evm.TU.chromosome_5.1139",0.0521443866655418,0.947855613334458,0.989103320435278,166,-22.74,2,21,"5870 5893",21,"76.19%","85.71%",19,"CDS"
"5159","Cluster_1452","evm.TU.chromosome_14.6813",0.918384376558884,0.0816156234411155,0.83275037842913,149,-23.49,2,21,"337 360",22,"63.64%","77.27%",19,"CDS"
"5160","Cluster_3889","evm.TU.chromosome_14.6819",0.946728830740719,0.0532711692592805,0.83275037842913,154,-23.55,2,20,"612 636",22,"63.64%","77.27%",18,"CDS"
"5161","Cluster_6059","evm.TU.chromosome_14.1456",-0.874353905726677,0.125646094273323,0.83275037842913,160,-21.25,2,17,"189 210",15,"80.00%","86.67%",15,"3'UTR"
"5162","Cluster_3293","evm.TU.chromosome_8.156",0.146616559617446,0.853383440382554,0.967459255731085,161,-20.44,2,20,"1927 1946",18,"77.78%","83.33%",18,"CDS"
"5163","Cluster_4754","evm.TU.chromosome_8.156",-0.394393426393181,0.605606573606819,0.901357431138249,168,-22.37,2,18,"2331 2353",17,"88.24%","88.24%",16,"CDS"
"5164","Cluster_998","evm.TU.chromosome_8.152",-0.946530350096071,0.0534696499039292,0.83275037842913,152,-20.01,2,19,"5507 5530",20,"70.00%","80.00%",17,"CDS"
"5165","Cluster_3037","evm.TU.chromosome_8.151",0.652300982144605,0.347699017855395,0.849053980045716,157,-20.22,2,19,"297 320",20,"75.00%","75.00%",17,"CDS"
"5166","Cluster_1453","evm.TU.chromosome_9.1202",0.755260268170142,0.244739731829858,0.832806364693645,163,-26.89,2,21,"661 683",20,"70.00%","85.00%",19,"CDS"
"5167","Cluster_1452","evm.TU.chromosome_5.778",0.546441092550019,0.453558907449981,0.86872988556032,167,-23.91,2,21,"474 497",21,"71.43%","85.71%",19,"3'UTR"
"5168","Cluster_1192","evm.TU.chromosome_5.779",0.919591123295655,0.0804088767043454,0.83275037842913,162,-23.09,2,21,"340 360",19,"73.68%","84.21%",19,"CDS"
"5169","Cluster_4831","evm.TU.chromosome_4.1030",0.472325115029387,0.527674884970613,0.888867234230864,155,-20.36,2,21,"1888 1911",21,"71.43%","71.43%",19,"CDS"
"5170","Cluster_3293","evm.TU.chromosome_13.217",0.798850193013944,0.201149806986056,0.83275037842913,166,-24,2,20,"1015 1036",19,"78.95%","84.21%",18,"CDS"
"5171","Cluster_4044","evm.TU.chromosome_13.217",-0.146116386213127,0.853883613786873,0.967459255731085,165,-20.31,2,20,"1512 1532",18,"83.33%","83.33%",18,"CDS"
"5172","Cluster_4831","evm.TU.chromosome_13.217",0.930518089938281,0.0694819100617194,0.83275037842913,159,-20.07,2,21,"112 132",20,"80.00%","85.00%",19,"CDS"
"5173","Cluster_4696","evm.TU.chromosome_14.3169",0.724734799976974,0.275265200023025,0.837661972817968,157,-20.02,2,21,"712 733",20,"70.00%","85.00%",19,"CDS"
"5174","Cluster_3406","evm.TU.chromosome_14.3164",-0.767760130181971,0.232239869818029,0.83275037842913,151,-21.45,2,21,"804 827",21,"66.67%","71.43%",19,"3'UTR"
"5175","Cluster_1453","evm.TU.chromosome_6.2319",0.891002461575137,0.108997538424863,0.83275037842913,148,-20.1,2,21,"254 275",19,"63.16%","68.42%",19,"3'UTR"
"5176","Cluster_1663","evm.TU.chromosome_6.2311",0.563611187372294,0.436388812627706,0.866540902754953,170,-24.81,2,21,"717 741",22,"81.82%","81.82%",19,"3'UTR"
"5177","Cluster_4646","evm.TU.chromosome_7.974",0.841964726823774,0.158035273176226,0.83275037842913,167,-20.65,2,20,"828 849",18,"66.67%","94.44%",18,"CDS"
"5178","Cluster_3037","evm.TU.chromosome_7.975",0.227562396511211,0.772437603488788,0.948512563061489,158,-21.75,2,20,"613 635",20,"70.00%","80.00%",18,"CDS"
"5179","Cluster_4806","evm.TU.chromosome_7.971",0.169740440105096,0.830259559894904,0.962830914974187,156,-20.98,2,21,"704 722",19,"73.68%","78.95%",19,"CDS"
"5180","Cluster_3730","evm.TU.chromosome_8.1297",-0.781911134713442,0.218088865286558,0.83275037842913,153,-22.4,2,18,"944 965",16,"75.00%","75.00%",16,"CDS"
"5181","Cluster_4831","evm.TU.chromosome_8.1297",0.308978405857934,0.691021594142066,0.925885582797527,163,-21.74,2,18,"558 578",16,"87.50%","87.50%",16,"CDS"
"5182","Cluster_3730","evm.TU.chromosome_8.1293",-0.0334413727400582,0.966558627259942,0.993234919578261,158,-20.11,2,19,"668 689",17,"76.47%","76.47%",17,"CDS"
"5183","Cluster_1192","evm.TU.chromosome_8.1128",0.605255070100846,0.394744929899154,0.859796624885519,160,-21.73,2,21,"2906 2927",19,"73.68%","73.68%",19,"CDS"
"5184","Cluster_1453","evm.TU.chromosome_3.1925",0.75987003181087,0.24012996818913,0.83275037842913,155,-20.82,2,21,"979 1001",20,"65.00%","80.00%",19,"CDS"
"5185","Cluster_5061","evm.TU.chromosome_8.1120",-0.598847614955356,0.401152385044644,0.860964796224553,162,-20.23,2,21,"9 33",22,"72.73%","81.82%",19,"CDS"
"5186","Cluster_3331","evm.TU.chromosome_8.1127",-0.859645387348177,0.140354612651823,0.83275037842913,155,-21.27,2,18,"831 855",19,"78.95%","78.95%",16,"CDS"
"5187","Cluster_3337","evm.TU.chromosome_8.1127",-0.854943762629083,0.145056237370917,0.83275037842913,155,-21.27,2,18,"831 855",19,"78.95%","78.95%",16,"CDS"
"5188","Cluster_3338","evm.TU.chromosome_8.1127",-0.8406444954565,0.1593555045435,0.83275037842913,155,-21.27,2,18,"831 855",19,"78.95%","78.95%",16,"CDS"
"5189","Cluster_3406","evm.TU.chromosome_14.978",0.604596062311021,0.395403937688979,0.859796624885519,166,-24.23,2,21,"379 399",19,"73.68%","89.47%",19,"3'UTR"
"5190","Cluster_995","evm.TU.chromosome_6.1669",-0.37697019543889,0.62302980456111,0.906455649849508,159,-20.61,2,17,"1511 1534",17,"82.35%","82.35%",15,"CDS"
"5191","Cluster_3044","evm.TU.chromosome_14.971",0.86142116780291,0.13857883219709,0.83275037842913,161,-21.41,2,21,"884 905",20,"75.00%","85.00%",19,"CDS"
"5192","Cluster_3889","evm.TU.chromosome_14.972",0.0170435449223041,0.982956455077696,0.996511847323753,170,-26.82,2,20,"2629 2650",19,"78.95%","89.47%",18,"CDS"
"5193","Cluster_4831","evm.TU.chromosome_14.972",0.946264531935325,0.053735468064675,0.83275037842913,161,-25.19,2,20,"43 63",18,"77.78%","83.33%",18,"CDS"
"5194","Cluster_9000","evm.TU.chromosome_14.974",-0.505833311754255,0.494166688245745,0.879898088516807,160,-20.51,2,21,"413 434",19,"68.42%","78.95%",19,"3'UTR"
"5195","Cluster_4831","evm.TU.chromosome_1.607",-0.234081449370537,0.765918550629463,0.947083587006469,169,-25.76,2,20,"855 875",18,"83.33%","88.89%",18,"CDS"
"5196","Cluster_4044","evm.TU.chromosome_2.1603",-0.419330077524087,0.580669922475913,0.895472357024999,157,-21.73,2,21,"570 591",20,"75.00%","80.00%",19,"CDS"
"5197","Cluster_2097","evm.TU.chromosome_8.1802",-0.417468370991994,0.582531629008006,0.896209052705872,165,-20.79,2,21,"1810 1829",19,"78.95%","84.21%",19,"CDS"
"5198","Cluster_3889","evm.TU.chromosome_8.1802",0.868710957951547,0.131289042048453,0.83275037842913,166,-21.54,2,19,"160 180",17,"82.35%","82.35%",17,"CDS"
"5199","Cluster_4640","evm.TU.chromosome_8.1802",0.0483673131531611,0.951632686846839,0.989671879271277,152,-20.58,2,18,"1683 1706",18,"66.67%","83.33%",16,"CDS"
"5200","Cluster_9205","evm.TU.chromosome_6.60",0.766390305892322,0.233609694107678,0.83275037842913,156,-24.84,2,21,"564 582",19,"73.68%","78.95%",19,"3'UTR"
"5201","Cluster_9000","evm.TU.chromosome_6.63",0.200186942235465,0.799813057764535,0.955535797469767,158,-20.46,2,21,"839 863",22,"68.18%","81.82%",19,"CDS"
"5202","Cluster_247","evm.TU.chromosome_12.1663",-0.174657294132403,0.825342705867597,0.961405797723339,174,-22.28,2,20,"446 468",19,"84.21%","89.47%",18,"3'UTR"
"5203","Cluster_1453","evm.TU.chromosome_12.1663",-0.0183346414395832,0.981665358560417,0.99619300083839,155,-20.2,2,20,"2754 2773",18,"77.78%","83.33%",18,"CDS"
"5204","Cluster_247","evm.TU.chromosome_12.1662",0.763814419102152,0.236185580897848,0.83275037842913,174,-22.28,2,20,"446 468",19,"84.21%","89.47%",18,"3'UTR"
"5205","Cluster_1192","evm.TU.chromosome_12.1662",-0.505156335821288,0.494843664178712,0.880101047897255,167,-27.49,2,21,"1856 1878",20,"75.00%","85.00%",19,"CDS"
"5206","Cluster_3406","evm.TU.chromosome_12.1662",-0.270173281657946,0.729826718342054,0.937805049457377,167,-24.38,2,17,"745 767",16,"87.50%","93.75%",15,"CDS"
"5207","Cluster_3730","evm.TU.chromosome_12.1662",-0.276476365484514,0.723523634515486,0.936047539160836,164,-22.2,2,21,"2245 2266",19,"73.68%","78.95%",19,"CDS"
"5208","Cluster_4831","evm.TU.chromosome_12.1662",0.708870743281712,0.291129256718288,0.840458273868333,154,-23.11,2,20,"405 427",19,"68.42%","78.95%",18,"CDS"
"5209","Cluster_4831","evm.TU.chromosome_12.1662",0.708870743281712,0.291129256718288,0.840458273868333,162,-26.71,2,20,"1677 1699",19,"73.68%","84.21%",18,"CDS"
"5210","Cluster_9000","evm.TU.chromosome_12.1666",-0.910821251386974,0.0891787486130257,0.83275037842913,168,-22.53,2,17,"1197 1218",15,"80.00%","100.00%",15,"CDS"
"5211","Cluster_860","evm.TU.chromosome_12.1665",0.397716646146194,0.602283353853806,0.901302383683645,164,-24.58,2,21,"1551 1572",19,"68.42%","84.21%",19,"CDS"
"5212","Cluster_1473","evm.TU.chromosome_12.1665",0.999912580095523,8.74199044773438e-05,0.725912409684594,171,-21.88,2,20,"703 724",18,"72.22%","94.44%",18,"3'UTR"
"5213","Cluster_9205","evm.TU.chromosome_12.1669",-0.635216489087078,0.364783510912922,0.851889822196708,150,-20.47,2,21,"901 921",19,"68.42%","73.68%",19,"3'UTR"
"5214","Cluster_9082","evm.TU.chromosome_12.1668",-0.882433771002301,0.117566228997699,0.83275037842913,167,-21.02,2,20,"331 352",18,"77.78%","83.33%",18,"CDS"
"5215","Cluster_3293","evm.TU.chromosome_12.2313",0.572220707365217,0.427779292634783,0.865332536882315,156,-21.71,2,19,"1824 1843",17,"76.47%","82.35%",17,"CDS"
"5216","Cluster_4425","evm.TU.chromosome_12.2313",-0.492842800157944,0.507157199842056,0.884422337331671,152,-21.8,2,20,"2928 2947",18,"66.67%","83.33%",18,"CDS"
"5217","Cluster_1453","evm.TU.chromosome_12.2311",0.784194604825737,0.215805395174262,0.83275037842913,160,-26.3,2,21,"120 139",19,"73.68%","89.47%",19,"CDS"
"5218","Cluster_3406","evm.TU.chromosome_12.2318",0.702642946918647,0.297357053081353,0.840458273868333,158,-23.52,2,21,"1224 1244",19,"73.68%","78.95%",19,"CDS"
"5219","Cluster_4831","evm.TU.chromosome_12.2318",0.621528213576993,0.378471786423007,0.855510345483987,159,-21.55,2,16,"1768 1789",14,"85.71%","85.71%",14,"CDS"
"5220","Cluster_996","evm.TU.chromosome_9.413",-0.436951972298778,0.563048027701222,0.891430302813595,142,-21.2,2,20,"64 89",23,"60.87%","65.22%",18,"CDS"
"5221","Cluster_1453","evm.TU.chromosome_9.413",0.627818826992699,0.372181173007301,0.85398055900326,159,-21.58,2,19,"569 590",18,"77.78%","88.89%",17,"CDS"
"5222","Cluster_1663","evm.TU.chromosome_9.417",0.428203419906326,0.571796580093674,0.893681833194121,152,-20.46,2,21,"1875 1896",19,"63.16%","73.68%",19,"CDS"
"5223","Cluster_4754","evm.TU.chromosome_9.417",-0.578402820238159,0.421597179761841,0.864178381246496,159,-20.85,2,21,"613 635",20,"75.00%","75.00%",19,"CDS"
"5224","Cluster_4646","evm.TU.chromosome_9.415",0.0412907078614452,0.958709292138555,0.991329206289184,159,-20.83,2,18,"813 833",16,"81.25%","87.50%",16,"CDS"
