"","mRNA","GO","Term","Annotated","Significant","Expected","Fisher","ontology","sig.prop"
"5040","evm.TU.chromosome_5.2585","GO:0008270","zinc ion binding",1782,474,386.88,1.5e-07,"Molecular Functions",0.265993265993266
"5041","evm.TU.chromosome_5.363","GO:0008332","low voltage-gated calcium channel activity",3,3,0.65,0.01023,"Molecular Functions",1
"5042","evm.TU.chromosome_5.363","GO:0046872","metal ion binding",6407,1674,1390.99,1.5e-08,"Molecular Functions",0.261276728578118
"5043","evm.TU.chromosome_5.363","GO:0097110","scaffold protein binding",65,22,14.11,0.01619,"Molecular Functions",0.338461538461538
"5044","evm.TU.chromosome_5.363","GO:0005244","voltage-gated monoatomic ion channel activity",210,48,45.59,0.00145,"Molecular Functions",0.228571428571429
"5045","evm.TU.chromosome_5.367","GO:0003723","RNA binding",1408,412,305.68,3.3e-06,"Molecular Functions",0.292613636363636
"5046","evm.TU.chromosome_5.367","GO:0003723","RNA binding",1408,412,305.68,3.3e-06,"Molecular Functions",0.292613636363636
"5047","evm.TU.chromosome_6.117","GO:0045296","cadherin binding",127,46,27.57,0.00029,"Molecular Functions",0.362204724409449
"5048","evm.TU.chromosome_6.2863","GO:0005524","ATP binding",2243,681,486.97,9.3e-25,"Molecular Functions",0.303611234953188
"5049","evm.TU.chromosome_6.2863","GO:0005509","calcium ion binding",1711,503,371.47,3e-15,"Molecular Functions",0.293980128579778
"5050","evm.TU.chromosome_6.2863","GO:0004714","transmembrane receptor protein tyrosine kinase acti...",235,66,51.02,0.00499,"Molecular Functions",0.280851063829787
"5051","evm.TU.chromosome_6.2863","GO:0005524","ATP binding",2243,681,486.97,9.3e-25,"Molecular Functions",0.303611234953188
"5052","evm.TU.chromosome_6.800","GO:0005509","calcium ion binding",1711,503,371.47,3e-15,"Molecular Functions",0.293980128579778
"5053","evm.TU.chromosome_6.800","GO:0005509","calcium ion binding",1711,503,371.47,3e-15,"Molecular Functions",0.293980128579778
"5054","evm.TU.chromosome_6.1753","GO:0046872","metal ion binding",6407,1674,1390.99,1.5e-08,"Molecular Functions",0.261276728578118
"5055","evm.TU.chromosome_6.1944","GO:0005524","ATP binding",2243,681,486.97,9.3e-25,"Molecular Functions",0.303611234953188
"5056","evm.TU.chromosome_6.1944","GO:0046872","metal ion binding",6407,1674,1390.99,1.5e-08,"Molecular Functions",0.261276728578118
"5057","evm.TU.chromosome_6.1944","GO:0004672","protein kinase activity",942,268,204.51,0.00223,"Molecular Functions",0.284501061571125
"5058","evm.TU.chromosome_6.1944","GO:0003723","RNA binding",1408,412,305.68,3.3e-06,"Molecular Functions",0.292613636363636
"5059","evm.TU.chromosome_6.1944","GO:0005524","ATP binding",2243,681,486.97,9.3e-25,"Molecular Functions",0.303611234953188
"5060","evm.TU.chromosome_6.1944","GO:0046872","metal ion binding",6407,1674,1390.99,1.5e-08,"Molecular Functions",0.261276728578118
"5061","evm.TU.chromosome_6.1944","GO:0003723","RNA binding",1408,412,305.68,3.3e-06,"Molecular Functions",0.292613636363636
"5062","evm.TU.chromosome_6.364","GO:0005001","transmembrane receptor protein tyrosine phosphatase...",19,12,4.12,0.00012,"Molecular Functions",0.631578947368421
"5063","evm.TU.chromosome_6.364","GO:0004725","protein tyrosine phosphatase activity",113,43,24.53,0.013,"Molecular Functions",0.380530973451327
"5064","evm.TU.chromosome_6.2800","GO:0005096","GTPase activator activity",118,42,25.62,0.00037,"Molecular Functions",0.355932203389831
"5065","evm.TU.chromosome_6.160","GO:0046872","metal ion binding",6407,1674,1390.99,1.5e-08,"Molecular Functions",0.261276728578118
"5066","evm.TU.chromosome_6.160","GO:0046872","metal ion binding",6407,1674,1390.99,1.5e-08,"Molecular Functions",0.261276728578118
"5067","evm.TU.chromosome_6.1119","GO:0016491","oxidoreductase activity",1327,306,288.1,0.01088,"Molecular Functions",0.230595327807084
"5068","evm.TU.chromosome_6.1119","GO:0008270","zinc ion binding",1782,474,386.88,1.5e-07,"Molecular Functions",0.265993265993266
"5069","evm.TU.chromosome_6.79","GO:0008270","zinc ion binding",1782,474,386.88,1.5e-07,"Molecular Functions",0.265993265993266
"5070","evm.TU.chromosome_6.79","GO:0008270","zinc ion binding",1782,474,386.88,1.5e-07,"Molecular Functions",0.265993265993266
"5071","evm.TU.chromosome_6.71","GO:0046872","metal ion binding",6407,1674,1390.99,1.5e-08,"Molecular Functions",0.261276728578118
"5072","evm.TU.chromosome_6.71","GO:0046872","metal ion binding",6407,1674,1390.99,1.5e-08,"Molecular Functions",0.261276728578118
"5073","evm.TU.chromosome_6.74","GO:0005509","calcium ion binding",1711,503,371.47,3e-15,"Molecular Functions",0.293980128579778
"5074","evm.TU.chromosome_6.74","GO:0030246","carbohydrate binding",567,163,123.1,2.3e-05,"Molecular Functions",0.287477954144621
"5075","evm.TU.chromosome_6.74","GO:0005524","ATP binding",2243,681,486.97,9.3e-25,"Molecular Functions",0.303611234953188
"5076","evm.TU.chromosome_6.74","GO:0005509","calcium ion binding",1711,503,371.47,3e-15,"Molecular Functions",0.293980128579778
"5077","evm.TU.chromosome_6.74","GO:0004672","protein kinase activity",942,268,204.51,0.00223,"Molecular Functions",0.284501061571125
"5078","evm.TU.chromosome_6.286","GO:0005524","ATP binding",2243,681,486.97,9.3e-25,"Molecular Functions",0.303611234953188
"5079","evm.TU.chromosome_6.1326","GO:0005524","ATP binding",2243,681,486.97,9.3e-25,"Molecular Functions",0.303611234953188
"5080","evm.TU.chromosome_6.1326","GO:0008569","minus-end-directed microtubule motor activity",36,20,7.82,9.7e-06,"Molecular Functions",0.555555555555556
"5081","evm.TU.chromosome_6.1326","GO:0045505","dynein intermediate chain binding",40,21,8.68,1.9e-05,"Molecular Functions",0.525
"5082","evm.TU.chromosome_6.1326","GO:0045503","dynein light chain binding",37,20,8.03,1.7e-05,"Molecular Functions",0.540540540540541
"5083","evm.TU.chromosome_6.1326","GO:0051959","dynein light intermediate chain binding",36,19,7.82,4.3e-05,"Molecular Functions",0.527777777777778
"5084","evm.TU.chromosome_6.1326","GO:0003777","microtubule motor activity",131,58,28.44,6.4e-05,"Molecular Functions",0.442748091603053
"5085","evm.TU.chromosome_6.1326","GO:0005524","ATP binding",2243,681,486.97,9.3e-25,"Molecular Functions",0.303611234953188
"5086","evm.TU.chromosome_6.1326","GO:0003777","microtubule motor activity",131,58,28.44,6.4e-05,"Molecular Functions",0.442748091603053
"5087","evm.TU.chromosome_6.1327","GO:0005524","ATP binding",2243,681,486.97,9.3e-25,"Molecular Functions",0.303611234953188
"5088","evm.TU.chromosome_6.1327","GO:0008569","minus-end-directed microtubule motor activity",36,20,7.82,9.7e-06,"Molecular Functions",0.555555555555556
"5089","evm.TU.chromosome_6.1327","GO:0045505","dynein intermediate chain binding",40,21,8.68,1.9e-05,"Molecular Functions",0.525
"5090","evm.TU.chromosome_6.1327","GO:0045503","dynein light chain binding",37,20,8.03,1.7e-05,"Molecular Functions",0.540540540540541
"5091","evm.TU.chromosome_6.1327","GO:0051959","dynein light intermediate chain binding",36,19,7.82,4.3e-05,"Molecular Functions",0.527777777777778
"5092","evm.TU.chromosome_6.1327","GO:0005524","ATP binding",2243,681,486.97,9.3e-25,"Molecular Functions",0.303611234953188
"5093","evm.TU.chromosome_6.1327","GO:0003777","microtubule motor activity",131,58,28.44,6.4e-05,"Molecular Functions",0.442748091603053
"5094","evm.TU.chromosome_6.1324","GO:0005524","ATP binding",2243,681,486.97,9.3e-25,"Molecular Functions",0.303611234953188
"5095","evm.TU.chromosome_6.1324","GO:0003777","microtubule motor activity",131,58,28.44,6.4e-05,"Molecular Functions",0.442748091603053
"5096","evm.TU.chromosome_6.1320","GO:0035064","methylated histone binding",33,14,7.16,0.00603,"Molecular Functions",0.424242424242424
"5097","evm.TU.chromosome_6.1320","GO:0004842","ubiquitin-protein transferase activity",604,209,131.13,9.7e-14,"Molecular Functions",0.346026490066225
"5098","evm.TU.chromosome_6.1320","GO:0008270","zinc ion binding",1782,474,386.88,1.5e-07,"Molecular Functions",0.265993265993266
"5099","evm.TU.chromosome_6.1320","GO:0016874","ligase activity",573,201,124.4,1.2e-13,"Molecular Functions",0.350785340314136
"5100","evm.TU.chromosome_6.1320","GO:0046872","metal ion binding",6407,1674,1390.99,1.5e-08,"Molecular Functions",0.261276728578118
"5101","evm.TU.chromosome_6.1321","GO:0003723","RNA binding",1408,412,305.68,3.3e-06,"Molecular Functions",0.292613636363636
"5102","evm.TU.chromosome_6.1321","GO:0003723","RNA binding",1408,412,305.68,3.3e-06,"Molecular Functions",0.292613636363636
"5103","evm.TU.chromosome_6.2539","GO:0008270","zinc ion binding",1782,474,386.88,1.5e-07,"Molecular Functions",0.265993265993266
"5104","evm.TU.chromosome_6.2539","GO:0008270","zinc ion binding",1782,474,386.88,1.5e-07,"Molecular Functions",0.265993265993266
"5105","evm.TU.chromosome_6.2882","GO:0008270","zinc ion binding",1782,474,386.88,1.5e-07,"Molecular Functions",0.265993265993266
"5106","evm.TU.chromosome_6.2882","GO:0008270","zinc ion binding",1782,474,386.88,1.5e-07,"Molecular Functions",0.265993265993266
"5107","evm.TU.chromosome_6.2223","GO:0003682","chromatin binding",384,99,83.37,0.00401,"Molecular Functions",0.2578125
"5108","evm.TU.chromosome_6.2223","GO:0008270","zinc ion binding",1782,474,386.88,1.5e-07,"Molecular Functions",0.265993265993266
"5109","evm.TU.chromosome_6.2223","GO:0008270","zinc ion binding",1782,474,386.88,1.5e-07,"Molecular Functions",0.265993265993266
"5110","evm.TU.chromosome_6.205","GO:0070006","metalloaminopeptidase activity",25,13,5.43,0.00084,"Molecular Functions",0.52
"5111","evm.TU.chromosome_6.205","GO:0008270","zinc ion binding",1782,474,386.88,1.5e-07,"Molecular Functions",0.265993265993266
"5112","evm.TU.chromosome_6.205","GO:0070006","metalloaminopeptidase activity",25,13,5.43,0.00084,"Molecular Functions",0.52
"5113","evm.TU.chromosome_6.205","GO:0008270","zinc ion binding",1782,474,386.88,1.5e-07,"Molecular Functions",0.265993265993266
"5114","evm.TU.chromosome_6.972","GO:0061630","ubiquitin protein ligase activity",241,70,52.32,0.01212,"Molecular Functions",0.29045643153527
"5115","evm.TU.chromosome_6.972","GO:0008270","zinc ion binding",1782,474,386.88,1.5e-07,"Molecular Functions",0.265993265993266
"5116","evm.TU.chromosome_6.972","GO:0008270","zinc ion binding",1782,474,386.88,1.5e-07,"Molecular Functions",0.265993265993266
"5117","evm.TU.chromosome_6.562","GO:0045296","cadherin binding",127,46,27.57,0.00029,"Molecular Functions",0.362204724409449
"5118","evm.TU.chromosome_6.562","GO:0003730","mRNA 3'-UTR binding",32,16,6.95,0.00084,"Molecular Functions",0.5
"5119","evm.TU.chromosome_6.562","GO:0048027","mRNA 5'-UTR binding",11,6,2.39,0.01745,"Molecular Functions",0.545454545454545
"5120","evm.TU.chromosome_6.562","GO:0003723","RNA binding",1408,412,305.68,3.3e-06,"Molecular Functions",0.292613636363636
"5121","evm.TU.chromosome_6.1042","GO:0004016","adenylate cyclase activity",4,4,0.87,0.01022,"Molecular Functions",1
"5122","evm.TU.chromosome_6.1042","GO:0005524","ATP binding",2243,681,486.97,9.3e-25,"Molecular Functions",0.303611234953188
"5123","evm.TU.chromosome_6.1042","GO:0004383","guanylate cyclase activity",35,15,7.6,0.00404,"Molecular Functions",0.428571428571429
"5124","evm.TU.chromosome_6.1042","GO:0046872","metal ion binding",6407,1674,1390.99,1.5e-08,"Molecular Functions",0.261276728578118
"5125","evm.TU.chromosome_6.1041","GO:0050681","nuclear androgen receptor binding",17,8,3.69,0.01787,"Molecular Functions",0.470588235294118
"5126","evm.TU.chromosome_6.1041","GO:0003682","chromatin binding",384,99,83.37,0.00401,"Molecular Functions",0.2578125
"5127","evm.TU.chromosome_6.1041","GO:0008134","transcription factor binding",249,76,54.06,0.01278,"Molecular Functions",0.305220883534137
"5128","evm.TU.chromosome_6.1041","GO:0008270","zinc ion binding",1782,474,386.88,1.5e-07,"Molecular Functions",0.265993265993266
"5129","evm.TU.chromosome_6.1041","GO:0008270","zinc ion binding",1782,474,386.88,1.5e-07,"Molecular Functions",0.265993265993266
"5130","evm.TU.chromosome_6.1209","GO:0008270","zinc ion binding",1782,474,386.88,1.5e-07,"Molecular Functions",0.265993265993266
"5131","evm.TU.chromosome_6.1209","GO:0008270","zinc ion binding",1782,474,386.88,1.5e-07,"Molecular Functions",0.265993265993266
"5132","evm.TU.chromosome_6.2592","GO:0046872","metal ion binding",6407,1674,1390.99,1.5e-08,"Molecular Functions",0.261276728578118
"5133","evm.TU.chromosome_6.193","GO:0046872","metal ion binding",6407,1674,1390.99,1.5e-08,"Molecular Functions",0.261276728578118
"5134","evm.TU.chromosome_6.1190","GO:0005524","ATP binding",2243,681,486.97,9.3e-25,"Molecular Functions",0.303611234953188
"5135","evm.TU.chromosome_6.1190","GO:0005524","ATP binding",2243,681,486.97,9.3e-25,"Molecular Functions",0.303611234953188
"5136","evm.TU.chromosome_6.681","GO:0016491","oxidoreductase activity",1327,306,288.1,0.01088,"Molecular Functions",0.230595327807084
"5137","evm.TU.chromosome_6.681","GO:0016491","oxidoreductase activity",1327,306,288.1,0.01088,"Molecular Functions",0.230595327807084
"5138","evm.TU.chromosome_6.352","GO:0005509","calcium ion binding",1711,503,371.47,3e-15,"Molecular Functions",0.293980128579778
"5139","evm.TU.chromosome_6.352","GO:0003682","chromatin binding",384,99,83.37,0.00401,"Molecular Functions",0.2578125
"5140","evm.TU.chromosome_6.352","GO:0005509","calcium ion binding",1711,503,371.47,3e-15,"Molecular Functions",0.293980128579778
"5141","evm.TU.chromosome_6.351","GO:0005509","calcium ion binding",1711,503,371.47,3e-15,"Molecular Functions",0.293980128579778
"5142","evm.TU.chromosome_6.354","GO:0005509","calcium ion binding",1711,503,371.47,3e-15,"Molecular Functions",0.293980128579778
"5143","evm.TU.chromosome_6.354","GO:0008201","heparin binding",175,54,37.99,0.00293,"Molecular Functions",0.308571428571429
"5144","evm.TU.chromosome_6.354","GO:0042802","identical protein binding",1554,371,337.38,0.00113,"Molecular Functions",0.238738738738739
"5145","evm.TU.chromosome_6.354","GO:0005509","calcium ion binding",1711,503,371.47,3e-15,"Molecular Functions",0.293980128579778
"5146","evm.TU.chromosome_6.1646","GO:0005524","ATP binding",2243,681,486.97,9.3e-25,"Molecular Functions",0.303611234953188
"5147","evm.TU.chromosome_6.1646","GO:0016887","ATP hydrolysis activity",213,84,46.24,3.1e-09,"Molecular Functions",0.394366197183099
"5148","evm.TU.chromosome_6.1646","GO:0008017","microtubule binding",145,56,31.48,9.1e-06,"Molecular Functions",0.386206896551724
"5149","evm.TU.chromosome_6.1646","GO:0003777","microtubule motor activity",131,58,28.44,6.4e-05,"Molecular Functions",0.442748091603053
"5150","evm.TU.chromosome_6.1646","GO:0005524","ATP binding",2243,681,486.97,9.3e-25,"Molecular Functions",0.303611234953188
"5151","evm.TU.chromosome_6.1646","GO:0008017","microtubule binding",145,56,31.48,9.1e-06,"Molecular Functions",0.386206896551724
"5152","evm.TU.chromosome_6.1646","GO:0003777","microtubule motor activity",131,58,28.44,6.4e-05,"Molecular Functions",0.442748091603053
"5153","evm.TU.chromosome_6.1494","GO:0042802","identical protein binding",1554,371,337.38,0.00113,"Molecular Functions",0.238738738738739
"5154","evm.TU.chromosome_6.1494","GO:0097110","scaffold protein binding",65,22,14.11,0.01619,"Molecular Functions",0.338461538461538
"5155","evm.TU.chromosome_6.1494","GO:0031625","ubiquitin protein ligase binding",324,88,70.34,0.01119,"Molecular Functions",0.271604938271605
"5156","evm.TU.chromosome_6.1728","GO:0005509","calcium ion binding",1711,503,371.47,3e-15,"Molecular Functions",0.293980128579778
"5157","evm.TU.chromosome_6.1728","GO:0003682","chromatin binding",384,99,83.37,0.00401,"Molecular Functions",0.2578125
"5158","evm.TU.chromosome_6.1728","GO:0005509","calcium ion binding",1711,503,371.47,3e-15,"Molecular Functions",0.293980128579778
"5159","evm.TU.chromosome_6.1128","GO:0005524","ATP binding",2243,681,486.97,9.3e-25,"Molecular Functions",0.303611234953188
"5160","evm.TU.chromosome_6.1120","GO:0005524","ATP binding",2243,681,486.97,9.3e-25,"Molecular Functions",0.303611234953188
"5161","evm.TU.chromosome_6.1120","GO:0003682","chromatin binding",384,99,83.37,0.00401,"Molecular Functions",0.2578125
"5162","evm.TU.chromosome_6.1120","GO:0005524","ATP binding",2243,681,486.97,9.3e-25,"Molecular Functions",0.303611234953188
"5163","evm.TU.chromosome_6.1918","GO:0051015","actin filament binding",139,41,30.18,0.01902,"Molecular Functions",0.294964028776978
"5164","evm.TU.chromosome_6.1918","GO:0051015","actin filament binding",139,41,30.18,0.01902,"Molecular Functions",0.294964028776978
"5165","evm.TU.chromosome_6.1226","GO:0005509","calcium ion binding",1711,503,371.47,3e-15,"Molecular Functions",0.293980128579778
"5166","evm.TU.chromosome_6.1226","GO:0005509","calcium ion binding",1711,503,371.47,3e-15,"Molecular Functions",0.293980128579778
"5167","evm.TU.chromosome_6.601","GO:0005524","ATP binding",2243,681,486.97,9.3e-25,"Molecular Functions",0.303611234953188
"5168","evm.TU.chromosome_6.601","GO:0005096","GTPase activator activity",118,42,25.62,0.00037,"Molecular Functions",0.355932203389831
"5169","evm.TU.chromosome_6.601","GO:0004672","protein kinase activity",942,268,204.51,0.00223,"Molecular Functions",0.284501061571125
"5170","evm.TU.chromosome_6.601","GO:0005524","ATP binding",2243,681,486.97,9.3e-25,"Molecular Functions",0.303611234953188
"5171","evm.TU.chromosome_6.601","GO:0005096","GTPase activator activity",118,42,25.62,0.00037,"Molecular Functions",0.355932203389831
"5172","evm.TU.chromosome_6.601","GO:0004672","protein kinase activity",942,268,204.51,0.00223,"Molecular Functions",0.284501061571125
"5173","evm.TU.chromosome_6.2858","GO:0042802","identical protein binding",1554,371,337.38,0.00113,"Molecular Functions",0.238738738738739
"5174","evm.TU.chromosome_6.2858","GO:0005524","ATP binding",2243,681,486.97,9.3e-25,"Molecular Functions",0.303611234953188
