"","gene_id","GO.ID","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","AST.1065","AST.1147","AST.1412","AST.1560","AST.1567","AST.1617","AST.1722","AST.2000","AST.2007","AST.2302","AST.2360","AST.2398","AST.2404","AST.2412","AST.2512","AST.2523","AST.2563","AST.2729","AST.2755"
"1162","evm.TU.chromosome_11.2437","GO:0043225",0.038375912411378,0.986933957623855,7,44,"ATPase-coupled inorganic anion transmembrane transporter activity","MF",45,8,21,0,8,25,11,0,142,52,22,24,14,24,4,69,77,12,18
"1163","evm.TU.chromosome_11.2437","GO:0048661",0.0306218299773448,0.988352127600264,9,59,"positive regulation of smooth muscle cell proliferation","BP",45,8,21,0,8,25,11,0,142,52,22,24,14,24,4,69,77,12,18
"1164","evm.TU.chromosome_11.2437","GO:0032310",0.0307305142412766,0.990060139115191,7,42,"prostaglandin secretion","BP",45,8,21,0,8,25,11,0,142,52,22,24,14,24,4,69,77,12,18
"1165","evm.TU.chromosome_11.2437","GO:0010243",0.0168103024068338,0.994287177115552,9,53,"response to organonitrogen compound","BP",45,8,21,0,8,25,11,0,142,52,22,24,14,24,4,69,77,12,18
"1166","evm.TU.chromosome_11.247","GO:0045735",0.00374613817294753,0.999852149699906,3,5,"nutrient reservoir activity","MF",3462,4834,4452,1015,632,5944,3990,3333,2230,15372,1863,3431,6413,10727,1656,11144,7276,761,1212
"1167","evm.TU.chromosome_11.247","GO:0009416",0.0194354164037529,0.99592052590766,5,20,"response to light stimulus","BP",3462,4834,4452,1015,632,5944,3990,3333,2230,15372,1863,3431,6413,10727,1656,11144,7276,761,1212
"1168","evm.TU.chromosome_11.1022","GO:0006508",0.0361365158464351,0.979888785567559,20,168,"proteolysis","BP",31,81,36,0,30,43,157,33,18,44,14,189,80,24,9,24,35,0,2
"1169","evm.TU.chromosome_11.3013_evm.TU.chromosome_11.3014","GO:0071013",0.0362352774332805,0.984226246800937,11,74,"catalytic step 2 spliceosome","CC",105,554,39,7,115,182,387,29,200,201,89,300,179,131,44,177,114,8,3
"1170","evm.TU.chromosome_11.3013_evm.TU.chromosome_11.3014","GO:0005682",0.0257922712023689,0.993021939396526,6,28,"U5 snRNP","CC",105,554,39,7,115,182,387,29,200,201,89,300,179,131,44,177,114,8,3
"1171","evm.TU.chromosome_11.2571","GO:0005719",0.000344951944268299,0.999970797240525,6,12,NA,NA,50,9,107,37,11,46,20,42,94,118,36,36,69,51,9,60,88,0,5
"1172","evm.TU.chromosome_11.2571","GO:0000786",8.68000423655731e-07,0.999999852856848,17,43,"nucleosome","CC",50,9,107,37,11,46,20,42,94,118,36,36,69,51,9,60,88,0,5
"1173","evm.TU.chromosome_11.2571","GO:0003680",1.04700716802029e-05,0.99999956256822,7,10,"minor groove of adenine-thymine-rich DNA binding","MF",50,9,107,37,11,46,20,42,94,118,36,36,69,51,9,60,88,0,5
"1174","evm.TU.chromosome_11.2571","GO:0031492",0.00170665389625459,0.99984537649885,5,10,"nucleosomal DNA binding","MF",50,9,107,37,11,46,20,42,94,118,36,36,69,51,9,60,88,0,5
"1175","evm.TU.chromosome_11.2571","GO:0006325",0.0472865985616505,0.987042212007001,5,24,"chromatin organization","BP",50,9,107,37,11,46,20,42,94,118,36,36,69,51,9,60,88,0,5
"1176","evm.TU.chromosome_11.2571","GO:0030261",0.00417538303440916,0.99966070358727,4,8,"chromosome condensation","BP",50,9,107,37,11,46,20,42,94,118,36,36,69,51,9,60,88,0,5
"1177","evm.TU.chromosome_11.2571","GO:0006334",3.34258970070792e-05,0.999992766007381,15,47,"nucleosome assembly","BP",50,9,107,37,11,46,20,42,94,118,36,36,69,51,9,60,88,0,5
"1178","evm.TU.chromosome_11.931","GO:0061077",0.000364816507922571,0.999929207231091,10,33,"chaperone-mediated protein folding","BP",131,66,83,3,3,70,52,13,563,172,81,80,145,418,28,305,174,54,22
"1179","evm.TU.chromosome_11.1637","GO:0005576",5.28067153734394e-22,1,184,1074,"extracellular region","CC",217,3392,488,124,617,558,1024,531,281,222,411,533,1130,353,165,494,689,23,28
"1180","evm.TU.chromosome_11.1637","GO:0005509",0.00102386344494426,0.999303843601392,102,950,"calcium ion binding","MF",217,3392,488,124,617,558,1024,531,281,222,411,533,1130,353,165,494,689,23,28
"1181","evm.TU.chromosome_11.2527","GO:0005576",5.28067153734394e-22,1,184,1074,"extracellular region","CC",386,1210,99,0,251,311,394,13,500,207,279,355,576,195,137,106,142,25,41
"1182","evm.TU.chromosome_11.2388","GO:0045892",0.0118530986149296,0.993409289229733,28,216,"negative regulation of DNA-templated transcription","BP",719,1814,180,21,594,305,1793,90,561,389,240,1023,1006,465,112,437,502,53,32
"1183","evm.TU.chromosome_11.534","GO:0005615",2.23101259970386e-10,1,101,659,"extracellular space","CC",1327,319,1793,297,136,634,414,2027,1508,1125,975,649,1307,863,43,582,870,413,195
"1184","evm.TU.chromosome_11.534","GO:0004252",8.48506754698523e-06,0.999997021339802,30,161,"serine-type endopeptidase activity","MF",1327,319,1793,297,136,634,414,2027,1508,1125,975,649,1307,863,43,582,870,413,195
"1185","evm.TU.chromosome_11.534","GO:0006879",0.0321306032374933,0.990805583291103,6,29,"intracellular iron ion homeostasis","BP",1327,319,1793,297,136,634,414,2027,1508,1125,975,649,1307,863,43,582,870,413,195
"1186","evm.TU.chromosome_11.534","GO:0042730",0.000209947654346669,0.999977537015622,7,17,"fibrinolysis","BP",1327,319,1793,297,136,634,414,2027,1508,1125,975,649,1307,863,43,582,870,413,195
"1187","evm.TU.chromosome_11.534","GO:0055072",0.00143902797173951,0.999763520732043,7,23,"iron ion homeostasis","BP",1327,319,1793,297,136,634,414,2027,1508,1125,975,649,1307,863,43,582,870,413,195
"1188","evm.TU.chromosome_11.534","GO:0045892",0.0118530986149296,0.993409289229733,28,216,"negative regulation of DNA-templated transcription","BP",1327,319,1793,297,136,634,414,2027,1508,1125,975,649,1307,863,43,582,870,413,195
"1189","evm.TU.chromosome_11.534","GO:0006508",0.0361365158464351,0.979888785567559,20,168,"proteolysis","BP",1327,319,1793,297,136,634,414,2027,1508,1125,975,649,1307,863,43,582,870,413,195
"1190","evm.TU.chromosome_11.534","GO:0097264",0.00181530788262332,0.999809926915983,5,13,"self proteolysis","BP",1327,319,1793,297,136,634,414,2027,1508,1125,975,649,1307,863,43,582,870,413,195
"1191","evm.TU.chromosome_11.182","GO:0005576",5.28067153734394e-22,1,184,1074,"extracellular region","CC",10618,2780,2890,672,1278,3022,4014,1528,19774,9496,2809,2254,5712,10472,2168,12433,12983,1680,577
"1192","evm.TU.chromosome_11.182","GO:0008203",0.0400054021673811,0.984101595857738,9,55,"cholesterol metabolic process","BP",10618,2780,2890,672,1278,3022,4014,1528,19774,9496,2809,2254,5712,10472,2168,12433,12983,1680,577
"1193","evm.TU.chromosome_11.182","GO:0032367",0.0166549179129151,0.99769598539436,4,10,"intracellular cholesterol transport","BP",10618,2780,2890,672,1278,3022,4014,1528,19774,9496,2809,2254,5712,10472,2168,12433,12983,1680,577
"1194","evm.TU.chromosome_11.134","GO:0005509",0.00102386344494426,0.999303843601392,102,950,"calcium ion binding","MF",446,456,78,32,28,532,271,74,592,1982,126,138,330,102,70,809,248,137,67
"1195","evm.TU.chromosome_11.810","GO:0005507",0.0479593786362308,0.979061656004402,10,69,"copper ion binding","MF",930,3011,63,12,789,28,288,4,32,48,29,367,52,972,18,18,331,4,28
"1196","evm.TU.chromosome_11.2854","GO:0031225",0.0172978319212197,0.994111562987838,9,51,NA,NA,1052,3146,162,22,1122,394,2906,92,841,880,636,1332,820,518,187,703,607,83,78
"1197","evm.TU.chromosome_11.2854","GO:0005578",3.32736357308379e-07,1,55,332,NA,NA,1052,3146,162,22,1122,394,2906,92,841,880,636,1332,820,518,187,703,607,83,78
"1198","evm.TU.chromosome_11.2854","GO:0004222",0.0369089192613595,0.978776891055555,22,188,"metalloendopeptidase activity","MF",1052,3146,162,22,1122,394,2906,92,841,880,636,1332,820,518,187,703,607,83,78
"1199","evm.TU.chromosome_11.2854","GO:0006508",0.0361365158464351,0.979888785567559,20,168,"proteolysis","BP",1052,3146,162,22,1122,394,2906,92,841,880,636,1332,820,518,187,703,607,83,78
"1200","evm.TU.chromosome_11.2854","GO:0031012",2.5325523748508e-06,0.999999046407506,38,221,"extracellular matrix","CC",1052,3146,162,22,1122,394,2906,92,841,880,636,1332,820,518,187,703,607,83,78
"1201","evm.TU.chromosome_11.2331","GO:0046332",0.0295669246247243,0.990623754406639,7,37,"SMAD binding","MF",814,2707,349,28,814,934,2000,134,803,642,609,2608,705,800,189,709,540,25,83
"1202","evm.TU.chromosome_11.2337","GO:0046540",0.00359460560801498,0.999430029751747,6,17,"U4/U6 x U5 tri-snRNP complex","CC",691,1912,372,25,388,627,804,158,672,666,575,1294,427,470,57,521,505,42,42
"1203","evm.TU.chromosome_11.2337","GO:0000244",0.00616017476100667,0.999368058311245,4,10,"spliceosomal tri-snRNP complex assembly","BP",691,1912,372,25,388,627,804,158,672,666,575,1294,427,470,57,521,505,42,42
"1204","evm.TU.chromosome_11.2337","GO:0019013",0.0319651664520794,0.988721842791596,8,44,"viral nucleocapsid","CC",691,1912,372,25,388,627,804,158,672,666,575,1294,427,470,57,521,505,42,42
"1205","evm.TU.chromosome_11.2336","GO:0071013",0.0362352774332805,0.984226246800937,11,74,"catalytic step 2 spliceosome","CC",296,1448,329,38,267,708,1369,165,699,731,337,1093,369,415,67,461,300,23,43
"1206","evm.TU.chromosome_11.2336","GO:0046540",0.00359460560801498,0.999430029751747,6,17,"U4/U6 x U5 tri-snRNP complex","CC",296,1448,329,38,267,708,1369,165,699,731,337,1093,369,415,67,461,300,23,43
"1207","evm.TU.chromosome_11.2336","GO:0005682",0.0257922712023689,0.993021939396526,6,28,"U5 snRNP","CC",296,1448,329,38,267,708,1369,165,699,731,337,1093,369,415,67,461,300,23,43
"1208","evm.TU.chromosome_11.2336","GO:0019013",0.0319651664520794,0.988721842791596,8,44,"viral nucleocapsid","CC",296,1448,329,38,267,708,1369,165,699,731,337,1093,369,415,67,461,300,23,43
"1209","evm.TU.chromosome_11.1175","GO:0005576",5.28067153734394e-22,1,184,1074,"extracellular region","CC",580,186,668,50,93,300,255,183,543,898,145,225,490,179,64,424,404,127,33
"1210","evm.TU.chromosome_11.1175","GO:0004252",8.48506754698523e-06,0.999997021339802,30,161,"serine-type endopeptidase activity","MF",580,186,668,50,93,300,255,183,543,898,145,225,490,179,64,424,404,127,33
"1211","evm.TU.chromosome_11.1175","GO:0006508",0.0361365158464351,0.979888785567559,20,168,"proteolysis","BP",580,186,668,50,93,300,255,183,543,898,145,225,490,179,64,424,404,127,33
"1212","evm.TU.chromosome_11.3142","GO:0071013",0.0362352774332805,0.984226246800937,11,74,"catalytic step 2 spliceosome","CC",190,592,73,18,142,323,834,67,159,227,91,442,262,252,38,247,121,5,28
"1213","evm.TU.chromosome_11.496","GO:0005615",2.23101259970386e-10,1,101,659,"extracellular space","CC",113,870,604,0,87,438,893,131,130,126,161,515,167,254,90,40,165,28,14
"1214","evm.TU.chromosome_11.496","GO:0043242",0.0133835320983097,1,2,2,"negative regulation of protein-containing complex disassembly","BP",113,870,604,0,87,438,893,131,130,126,161,515,167,254,90,40,165,28,14
"1215","evm.TU.chromosome_11.2674","GO:0015238",0.0438159125412331,0.993274613934351,3,11,NA,NA,3574,835,215,28,116,1098,400,339,5843,719,335,202,913,1817,175,1152,751,114,117
"1216","evm.TU.chromosome_11.2675","GO:0015238",0.0438159125412331,0.993274613934351,3,11,NA,NA,426,122,26,0,85,296,184,35,278,66,113,127,397,366,35,57,108,30,26
"1217","evm.TU.chromosome_11.1916","GO:0005576",5.28067153734394e-22,1,184,1074,"extracellular region","CC",48,68,109,0,76,70,49,70,42,26,43,142,116,57,6,22,70,8,4
"1218","evm.TU.chromosome_11.1916","GO:0005509",0.00102386344494426,0.999303843601392,102,950,"calcium ion binding","MF",48,68,109,0,76,70,49,70,42,26,43,142,116,57,6,22,70,8,4
"1219","evm.TU.chromosome_11.1343","GO:0005576",5.28067153734394e-22,1,184,1074,"extracellular region","CC",259,8680,1507,37,1681,1070,3511,2759,579,392,1654,2499,1375,2568,107,434,1633,35,112
"1220","evm.TU.chromosome_11.1343","GO:0005509",0.00102386344494426,0.999303843601392,102,950,"calcium ion binding","MF",259,8680,1507,37,1681,1070,3511,2759,579,392,1654,2499,1375,2568,107,434,1633,35,112
"1221","evm.TU.chromosome_11.1182","GO:0005615",2.23101259970386e-10,1,101,659,"extracellular space","CC",1825,143,263,36,140,542,485,375,1459,1697,449,351,587,816,118,826,934,149,134
"1222","evm.TU.chromosome_11.1182","GO:0005764",0.00165761880706339,0.999147162140014,34,243,"lysosome","CC",1825,143,263,36,140,542,485,375,1459,1697,449,351,587,816,118,826,934,149,134
"1223","evm.TU.chromosome_11.1182","GO:0004197",0.00589883571925086,0.998201418621006,10,51,"cysteine-type endopeptidase activity","MF",1825,143,263,36,140,542,485,375,1459,1697,449,351,587,816,118,826,934,149,134
"1224","evm.TU.chromosome_11.1182","GO:0051603",0.00950639894880347,0.997114110277741,9,44,"proteolysis involved in protein catabolic process","BP",1825,143,263,36,140,542,485,375,1459,1697,449,351,587,816,118,826,934,149,134
"1225","evm.TU.chromosome_11.2003","GO:0005618",0.0418696537930537,0.991171760723625,4,16,"cell wall","CC",270,25,793,0,20,512,74,35,412,462,206,55,191,355,35,224,444,57,31
"1226","evm.TU.chromosome_11.2003","GO:0005576",5.28067153734394e-22,1,184,1074,"extracellular region","CC",270,25,793,0,20,512,74,35,412,462,206,55,191,355,35,224,444,57,31
"1227","evm.TU.chromosome_11.2003","GO:0030115",0.0172299159928236,0.999529013609321,2,3,"S-layer","CC",270,25,793,0,20,512,74,35,412,462,206,55,191,355,35,224,444,57,31
"1228","evm.TU.chromosome_11.2003","GO:0030246",0.0211994164371091,0.987594728065279,28,231,"carbohydrate binding","MF",270,25,793,0,20,512,74,35,412,462,206,55,191,355,35,224,444,57,31
"1229","evm.TU.chromosome_11.2003","GO:0000272",0.000137672236566403,0.999979563088625,9,27,"polysaccharide catabolic process","BP",270,25,793,0,20,512,74,35,412,462,206,55,191,355,35,224,444,57,31
"1230","evm.TU.chromosome_11.3098","GO:0052689",0.00665654830351578,0.998088215321655,9,45,"carboxylic ester hydrolase activity","MF",645,1540,586,12,321,702,1251,323,406,467,362,1365,451,506,118,415,569,69,75
"1231","evm.TU.chromosome_11.3098","GO:0008239",0.00234262767002173,0.999739523196242,5,13,"dipeptidyl-peptidase activity","MF",645,1540,586,12,321,702,1251,323,406,467,362,1365,451,506,118,415,569,69,75
"1232","evm.TU.chromosome_11.971","GO:0061077",0.000364816507922571,0.999929207231091,10,33,"chaperone-mediated protein folding","BP",1243,4007,313,6,565,1412,2617,157,615,338,802,734,611,475,160,62,489,395,30
"1233","evm.TU.chromosome_11.1152","GO:0005576",5.28067153734394e-22,1,184,1074,"extracellular region","CC",23,15,547,0,4,460,16,20,36,75,134,6,51,13,265,303,122,43,0
"1234","evm.TU.chromosome_11.1152","GO:0030246",0.0211994164371091,0.987594728065279,28,231,"carbohydrate binding","MF",23,15,547,0,4,460,16,20,36,75,134,6,51,13,265,303,122,43,0
"1235","evm.TU.chromosome_11.254","GO:0005576",5.28067153734394e-22,1,184,1074,"extracellular region","CC",96,0,552,89,16,735,19,9,731,1618,124,29,748,142,10,547,512,72,27
"1236","evm.TU.chromosome_11.254","GO:0010634",0.0111538934638059,0.996826849038942,8,37,"positive regulation of epithelial cell migration","BP",96,0,552,89,16,735,19,9,731,1618,124,29,748,142,10,547,512,72,27
"1237","evm.TU.chromosome_11.254","GO:0010718",0.00181076350348892,0.999589029438288,9,35,"positive regulation of epithelial to mesenchymal transition","BP",96,0,552,89,16,735,19,9,731,1618,124,29,748,142,10,547,512,72,27
"1238","evm.TU.chromosome_11.254","GO:0070374",0.0106980812279001,0.995598684486163,14,88,"positive regulation of ERK1 and ERK2 cascade","BP",96,0,552,89,16,735,19,9,731,1618,124,29,748,142,10,547,512,72,27
"1239","evm.TU.chromosome_11.352","GO:0005509",0.00102386344494426,0.999303843601392,102,950,"calcium ion binding","MF",700,245,139,31,72,230,189,148,488,443,338,179,652,825,65,465,252,35,23
"1240","evm.TU.chromosome_11.144","GO:0000244",0.00616017476100667,0.999368058311245,4,10,"spliceosomal tri-snRNP complex assembly","BP",71,358,97,16,105,129,173,34,84,65,74,282,67,33,10,60,53,0,8
"1241","evm.TU.chromosome_11.2265","GO:0005509",0.00102386344494426,0.999303843601392,102,950,"calcium ion binding","MF",7560,2773,4046,494,478,4258,1875,2114,5507,7362,2589,3349,5100,4963,1002,5283,5806,1114,638
"1242","evm.TU.chromosome_11.2847","GO:0031225",0.0172978319212197,0.994111562987838,9,51,NA,NA,147,254,62,3,108,115,84,0,61,75,36,545,20,28,17,47,11,9,15
"1243","evm.TU.chromosome_11.2847","GO:0005578",3.32736357308379e-07,1,55,332,NA,NA,147,254,62,3,108,115,84,0,61,75,36,545,20,28,17,47,11,9,15
"1244","evm.TU.chromosome_11.2847","GO:0004222",0.0369089192613595,0.978776891055555,22,188,"metalloendopeptidase activity","MF",147,254,62,3,108,115,84,0,61,75,36,545,20,28,17,47,11,9,15
"1245","evm.TU.chromosome_11.2847","GO:0006508",0.0361365158464351,0.979888785567559,20,168,"proteolysis","BP",147,254,62,3,108,115,84,0,61,75,36,545,20,28,17,47,11,9,15
"1246","evm.TU.chromosome_11.2847","GO:0031012",2.5325523748508e-06,0.999999046407506,38,221,"extracellular matrix","CC",147,254,62,3,108,115,84,0,61,75,36,545,20,28,17,47,11,9,15
"1247","evm.TU.chromosome_11.1167","GO:0005576",5.28067153734394e-22,1,184,1074,"extracellular region","CC",271,209,170,6,25,115,256,97,142,189,213,134,688,523,124,99,181,52,17
"1248","evm.TU.chromosome_11.1361","GO:0005509",0.00102386344494426,0.999303843601392,102,950,"calcium ion binding","MF",399,1385,535,34,502,573,1197,86,391,676,595,1167,412,426,124,493,424,58,32
"1249","evm.TU.chromosome_11.1171","GO:0005615",2.23101259970386e-10,1,101,659,"extracellular space","CC",1003,606,388,46,202,463,455,160,722,779,209,238,581,719,35,503,602,159,176
"1250","evm.TU.chromosome_11.1171","GO:0004252",8.48506754698523e-06,0.999997021339802,30,161,"serine-type endopeptidase activity","MF",1003,606,388,46,202,463,455,160,722,779,209,238,581,719,35,503,602,159,176
"1251","evm.TU.chromosome_11.1171","GO:0006879",0.0321306032374933,0.990805583291103,6,29,"intracellular iron ion homeostasis","BP",1003,606,388,46,202,463,455,160,722,779,209,238,581,719,35,503,602,159,176
"1252","evm.TU.chromosome_11.1171","GO:0042730",0.000209947654346669,0.999977537015622,7,17,"fibrinolysis","BP",1003,606,388,46,202,463,455,160,722,779,209,238,581,719,35,503,602,159,176
"1253","evm.TU.chromosome_11.1171","GO:0055072",0.00143902797173951,0.999763520732043,7,23,"iron ion homeostasis","BP",1003,606,388,46,202,463,455,160,722,779,209,238,581,719,35,503,602,159,176
"1254","evm.TU.chromosome_11.1171","GO:0045892",0.0118530986149296,0.993409289229733,28,216,"negative regulation of DNA-templated transcription","BP",1003,606,388,46,202,463,455,160,722,779,209,238,581,719,35,503,602,159,176
"1255","evm.TU.chromosome_11.1171","GO:0006508",0.0361365158464351,0.979888785567559,20,168,"proteolysis","BP",1003,606,388,46,202,463,455,160,722,779,209,238,581,719,35,503,602,159,176
"1256","evm.TU.chromosome_11.1171","GO:0097264",0.00181530788262332,0.999809926915983,5,13,"self proteolysis","BP",1003,606,388,46,202,463,455,160,722,779,209,238,581,719,35,503,602,159,176
"1257","evm.TU.chromosome_11.2450","GO:0031225",0.0172978319212197,0.994111562987838,9,51,NA,NA,2156,1749,1511,131,187,763,463,434,3201,3827,1463,414,3768,7649,1231,5839,1060,478,477
"1258","evm.TU.chromosome_11.2450","GO:0005615",2.23101259970386e-10,1,101,659,"extracellular space","CC",2156,1749,1511,131,187,763,463,434,3201,3827,1463,414,3768,7649,1231,5839,1060,478,477
"1259","evm.TU.chromosome_11.2450","GO:0055072",0.00143902797173951,0.999763520732043,7,23,"iron ion homeostasis","BP",2156,1749,1511,131,187,763,463,434,3201,3827,1463,414,3768,7649,1231,5839,1060,478,477
"1260","evm.TU.chromosome_11.1627","GO:0005604",0.0359523167330957,0.980339369559458,19,159,"basement membrane","CC",119,58,9,3,9,82,9,16,223,83,48,25,86,73,13,123,99,0,16
